o_place,d_place,cnt,o_lat,o_lon,d_lat,d_lon
13,39,10922,33.465,-83.847,40.315,-82.992
49,37,1062,40.31,-111.883,35.446,-79.776
44,06,1079,41.783,-71.421,35.351,-119.281
53,35,1248,47.305,-121.666,34.754,-106.433
56,19,328,42.483,-106.186,41.698,-93.729
41,11,74,44.988,-122.588,38.899,-77.03
02,31,153,60.079,-145.504,41.135,-98.593
31,72,60,41.315,-96.729,18.346,-66.457
30,72,3,48.494,-114.344,18.459,-66.264
28,29,7806,33.379,-89.53,37.784,-91.605
20,34,426,38.711,-96.501,40.447,-74.494
34,10,12882,39.897,-74.955,39.532,-75.566
24,42,44209,39.387,-76.9,40.087,-76.832
12,39,35365,27.847,-82.013,40.397,-82.849
25,37,3059,42.251,-71.301,35.48,-79.578
31,54,143,41.087,-97.749,38.82,-80.796
54,49,157,38.896,-80.891,40.712,-111.937
08,47,3691,39.51,-105.093,35.801,-86.771
15,24,390,21.203,-157.609,38.996,-76.769
36,21,2580,41.666,-75.109,38.046,-85.214
45,55,1439,33.85,-80.743,43.524,-88.805
09,26,606,41.436,-72.747,42.748,-84.281
20,56,756,38.507,-96.879,42.01,-106.779
01,25,992,32.804,-86.752,42.216,-71.198
02,32,465,62.181,-149.311,36.373,-115.487
02,09,25,60.743,-151.316,41.566,-72.424
37,19,3775,35.507,-79.399,41.589,-92.663
32,21,708,36.792,-116.086,37.859,-85.69
20,05,6572,38.279,-96.14,35.551,-93.188
41,41,3340687,44.748,-122.685,44.772,-122.675
10,45,848,39.287,-75.554,33.873,-80.593
37,36,15091,35.528,-79.466,41.525,-74.624
48,12,84403,31.078,-97.061,28.138,-82.132
22,34,1790,30.282,-90.805,40.491,-74.411
30,10,81,47.176,-113.146,38.869,-75.422
42,05,1462,40.527,-76.944,35.035,-92.457
50,21,56,44.117,-72.944,38.058,-85.431
42,11,3462,40.253,-76.753,38.912,-77.018
47,29,12660,35.819,-87.431,37.877,-91.443
53,36,1419,47.41,-121.993,41.46,-74.651
47,12,52513,35.849,-85.873,28.265,-82.247
47,06,8601,35.831,-86.38,35.214,-118.946
55,36,2524,43.374,-89.029,41.554,-74.833
53,19,1351,47.112,-121.39,41.627,-92.728
25,29,746,42.257,-71.288,38.453,-91.887
24,48,5624,39.111,-76.785,30.965,-97.309
28,23,59,32.333,-89.412,43.953,-69.819
48,06,57756,31.298,-97.483,35.203,-118.993
19,16,308,41.921,-93.207,44.845,-115.412
39,10,522,40.435,-82.783,39.285,-75.552
31,24,180,41.135,-97.156,39.19,-76.889
11,22,184,38.914,-77.033,30.559,-91.123
13,54,2695,33.362,-83.689,38.615,-80.706
32,27,822,36.843,-115.856,44.878,-93.418
36,45,9812,41.616,-74.709,33.787,-80.452
37,24,11820,35.564,-79.253,39.127,-76.771
45,25,3088,33.849,-80.576,42.242,-71.32
11,19,57,38.905,-77.013,41.113,-91.254
23,53,209,44.454,-69.295,47.091,-121.939
01,37,16020,33.033,-86.652,35.452,-80.664
15,13,1259,21.315,-157.78,33.447,-83.868
49,32,17080,39.415,-112.381,37.073,-115.325
26,47,11258,42.879,-84.266,35.829,-85.804
39,46,449,40.207,-82.685,43.964,-99.818
49,31,1545,40.513,-111.819,41.138,-99.193
49,25,358,40.505,-111.699,42.233,-71.121
48,50,472,30.88,-97.115,44.015,-72.834
53,33,126,47.392,-121.941,43.17,-71.501
08,48,37802,39.417,-105.178,31.776,-97.771
13,04,5926,33.417,-83.833,33.671,-112.037
50,24,337,44.034,-72.949,39.208,-76.762
29,53,1684,38.355,-92.547,47.378,-121.523
35,45,509,34.629,-105.64,33.706,-80.878
31,33,99,40.824,-97.347,43.147,-71.365
06,29,9248,35.603,-119.254,38.311,-92.649
45,09,2476,33.832,-80.605,41.46,-72.908
25,28,221,42.215,-71.275,32.082,-89.506
32,20,944,36.685,-115.764,38.09,-96.837
11,25,758,38.916,-77.033,42.292,-71.121
31,37,1024,41.12,-97.065,35.25,-79.414
10,50,94,39.668,-75.619,43.446,-72.775
28,36,866,32.979,-89.388,41.776,-75.136
17,31,4279,41.286,-88.503,41.104,-97.711
49,72,48,40.493,-111.858,18.362,-66.215
54,05,507,38.968,-80.706,34.773,-92.059
34,34,8233985,40.41,-74.432,40.413,-74.425
01,30,931,32.797,-86.615,46.465,-112.023
55,18,7557,43.603,-88.947,40.581,-86.461
35,29,959,34.439,-105.903,38.075,-93.082
25,40,426,42.159,-71.265,35.811,-96.75
38,23,26,47.383,-99.118,44.224,-69.789
19,44,7,41.806,-93.966,41.816,-71.46
24,35,507,39.204,-76.749,34.743,-106.512
21,19,1464,37.783,-85.627,41.68,-92.44
56,34,20,42.979,-107.643,39.993,-74.6
18,25,1156,40.473,-86.467,42.215,-71.327
53,18,1116,47.176,-121.47,40.22,-86.303
04,41,5704,33.538,-112.147,44.72,-122.37
06,23,680,34.859,-118.785,43.983,-69.951
37,02,356,35.401,-80.107,61.969,-147.314
05,34,510,35.408,-92.628,40.319,-74.511
34,01,929,40.351,-74.523,33.254,-86.73
24,53,651,39.153,-76.881,47.375,-122.035
21,44,36,37.689,-85.226,41.758,-71.457
12,13,184949,28.789,-82.352,32.853,-83.623
27,17,15168,45.153,-93.378,41.577,-88.206
18,10,260,40.994,-86.169,39.49,-75.603
15,35,131,21.131,-157.451,34.7,-106.356
40,53,1200,35.489,-97.055,47.361,-121.507
30,24,264,46.667,-112.116,39.165,-76.817
02,06,2776,61.434,-148.205,36.476,-120.441
41,32,5069,44.33,-122.409,37.668,-116.907
44,48,768,41.731,-71.449,30.926,-97.106
29,48,29268,38.186,-92.634,31.41,-97.296
05,25,312,35.238,-92.966,42.21,-71.24
49,42,766,40.442,-111.587,40.558,-77.201
38,40,993,47.617,-101.037,35.752,-96.59
42,48,12578,40.466,-77.275,31.163,-97.29
13,24,6102,33.327,-83.638,39.135,-76.828
02,38,28,61.82,-149.547,47.225,-100.178
29,20,162779,38.844,-94.216,38.83,-95.029
33,19,148,43.282,-71.607,41.706,-92.768
24,05,691,39.14,-76.71,35.091,-92.489
36,35,1274,41.545,-74.734,34.701,-106.385
47,23,352,35.923,-85.597,44.233,-69.587
28,41,505,31.718,-89.404,44.746,-121.793
54,46,107,38.281,-80.847,44.027,-101.987
47,17,15509,35.881,-86.541,40.551,-88.614
55,27,71463,44.89,-91.563,45.15,-92.97
09,06,2253,41.435,-72.921,35.233,-119.337
41,17,1295,44.802,-122.635,41.033,-88.422
33,16,186,43.269,-71.616,43.912,-115.686
50,30,40,44.095,-72.881,46.226,-112.479
20,47,3073,38.578,-96.253,35.894,-86.528
72,28,48,18.297,-66.49,31.738,-89.485
19,13,2654,41.866,-92.848,33.139,-83.782
25,38,42,42.378,-71.716,47.175,-97.337
11,12,2330,38.911,-77.029,27.006,-81.065
39,09,1554,40.285,-82.83,41.46,-72.945
53,47,1799,47.283,-121.85,35.9,-86.369
17,29,150247,39.099,-89.7,38.507,-90.76
11,29,115,38.905,-77.034,39.081,-92.815
55,47,4177,43.682,-88.97,35.88,-86.092
20,08,15812,38.676,-97.239,39.491,-104.858
08,13,5006,39.409,-105.22,33.481,-84.041
26,27,4241,43.629,-85.187,45.273,-93.357
34,17,2338,40.447,-74.437,41.349,-88.241
32,50,20,36.165,-115.274,43.972,-72.747
09,35,165,41.485,-72.664,34.551,-106.273
16,34,130,43.703,-116.017,40.581,-74.33
01,28,74755,32.46,-87.569,32.281,-88.981
15,37,605,21.054,-157.318,35.441,-79.835
44,33,3035,41.721,-71.455,43.289,-71.409
37,35,1491,35.49,-79.794,34.691,-106.284
25,05,339,42.221,-71.441,35.312,-92.822
29,55,5897,38.489,-91.723,43.609,-89.048
29,41,750,37.908,-92.667,44.71,-121.851
32,22,937,36.96,-116.048,30.697,-91.088
38,49,810,47.564,-101.839,40.073,-111.914
39,28,1906,40.372,-82.826,32.359,-89.455
41,42,610,44.695,-122.691,40.46,-76.739
46,18,469,43.789,-98.396,40.232,-86.344
41,56,1054,44.519,-122.131,42.166,-107.769
38,21,163,47.58,-100.046,37.559,-86.024
47,11,519,36.003,-85.61,38.899,-77.023
55,21,2337,43.742,-89.108,37.666,-85.825
26,41,722,42.787,-84.342,44.826,-122.249
50,36,6364,43.954,-73.023,42.401,-73.937
28,48,28304,32.542,-89.582,31.307,-96.92
39,30,614,40.391,-83.19,46.48,-111.586
48,09,2087,31.321,-97.569,41.505,-72.856
31,02,136,41.307,-98.144,64.368,-150.04
02,41,769,62.101,-149.879,44.492,-122.799
38,02,103,47.714,-99.809,61.128,-149.993
55,02,225,44.01,-89.734,61.467,-149.152
36,30,565,41.529,-74.711,46.211,-110.826
02,29,204,62.329,-147.566,38.113,-92.203
44,25,63060,41.81,-71.42,42.031,-71.273
40,47,5578,35.518,-96.747,35.757,-86.835
16,19,753,44.053,-114.798,41.574,-93.193
33,27,116,43.142,-71.404,44.79,-93.76
36,53,2042,41.307,-74.389,47.448,-121.854
26,15,1267,42.813,-84.527,20.838,-156.941
72,12,13107,18.327,-66.28,27.743,-81.283
18,34,4056,40.057,-86.399,40.55,-74.408
21,08,2981,37.854,-85.468,39.511,-105.317
27,27,5299998,45.152,-93.509,45.153,-93.488
08,49,8358,39.421,-105.757,39.987,-111.641
42,15,700,40.315,-76.61,20.876,-157.078
18,28,2014,39.891,-86.356,32.486,-89.555
50,39,170,44.155,-72.839,40.834,-82.417
04,05,2002,33.306,-111.821,35.229,-92.667
16,35,841,44.083,-114.416,34.934,-106.848
16,49,27518,43.315,-113.412,40.64,-111.96
23,31,51,44.795,-69.125,41.434,-98.062
06,20,6036,35.419,-119.095,38.148,-96.761
40,50,77,35.69,-97.499,44.394,-72.885
42,32,1625,40.485,-77.134,37.035,-116.123
02,05,144,62.17,-150.454,35.287,-93.218
53,15,9990,47.417,-121.725,20.93,-157.142
56,39,389,42.446,-106.259,40.341,-82.548
53,01,1411,47.081,-121.683,32.751,-86.801
45,53,1439,33.753,-80.888,47.355,-121.749
01,29,6383,32.925,-86.913,38.223,-91.902
46,44,20,44.336,-98.581,41.512,-71.46
44,26,160,41.758,-71.424,42.773,-83.809
29,32,2952,38.436,-92.646,36.785,-115.705
32,16,3192,38.361,-116.246,43.695,-115.073
26,32,2642,42.894,-84.235,36.552,-115.591
11,15,163,38.925,-77.024,20.989,-157.337
26,20,1882,43.033,-84.532,38.204,-97.107
72,08,441,18.271,-66.295,39.472,-105.296
37,13,70439,35.437,-80.32,33.537,-83.794
04,44,168,33.375,-111.969,41.669,-71.434
04,50,43,33.4,-111.796,44.292,-73.013
19,33,95,41.695,-92.63,42.98,-71.449
45,12,44101,33.91,-81.007,28.203,-81.717
39,49,1722,40.243,-82.966,40.237,-111.939
11,46,13,38.914,-77.014,43.817,-98.669
42,20,1508,40.483,-76.972,38.327,-96.799
55,28,965,43.425,-88.753,32.496,-89.663
04,38,1285,33.397,-111.875,47.396,-99.798
53,28,511,47.27,-121.334,32.735,-89.666
10,08,266,39.155,-75.405,39.846,-105.434
08,53,3643,39.555,-105.238,47.38,-121.642
39,72,534,40.803,-82.602,18.328,-66.241
32,34,658,36.331,-115.429,40.514,-74.311
13,47,153166,34.163,-84.549,35.445,-85.161
19,38,681,42.032,-93.84,47.294,-99.171
48,28,26774,30.989,-96.965,32.167,-89.628
51,06,9509,37.866,-77.488,34.979,-118.901
06,16,13127,35.826,-119.439,44.159,-115.616
54,11,1539,39.195,-78.909,38.904,-77.013
17,25,1784,41.676,-88.081,42.269,-71.327
39,11,942,40.317,-83.08,38.901,-77.023
36,42,68447,41.566,-75.253,40.894,-76.557
36,56,642,41.266,-74.429,42.286,-108.368
35,06,5622,34.524,-106.403,34.729,-118.489
48,40,118166,32.391,-97.481,35.099,-96.975
24,21,1063,39.214,-76.899,37.944,-85.109
54,56,186,38.596,-80.943,42.49,-106.44
49,21,750,40.47,-111.848,37.936,-85.628
41,28,334,44.643,-122.351,31.973,-89.499
02,08,482,61.176,-135.907,39.291,-105.256
34,40,552,40.334,-74.53,35.479,-97.18
36,36,14505381,41.466,-74.623,41.451,-74.607
08,50,170,39.602,-105.732,43.664,-72.904
46,55,1371,43.95,-97.927,44.034,-89.735
35,35,1498902,34.661,-106.289,34.679,-106.281
55,04,7124,43.848,-89.282,33.468,-111.983
15,08,1488,20.941,-157.283,39.569,-105.389
50,13,270,44.154,-72.832,33.339,-83.939
31,10,12,41.333,-96.99,38.955,-75.468
31,04,4980,41.177,-97.399,33.511,-112.036
46,29,1117,43.945,-98.618,38.642,-93.329
22,41,558,30.56,-91.371,44.922,-122.071
22,55,1192,30.661,-91.376,43.706,-89.069
11,02,10,38.901,-77.028,63.681,-148.162
50,54,48,44.152,-72.773,39.172,-79.517
39,23,441,40.297,-82.847,44.242,-69.726
34,12,45659,40.4,-74.401,27.291,-81.193
32,29,1191,36.749,-115.877,38.344,-92.398
25,21,603,42.283,-71.692,38.155,-85.229
38,56,925,47.664,-101.84,42.96,-106.465
55,56,655,43.796,-89.276,42.538,-107.369
48,35,64677,31.893,-100.586,33.748,-105.303
04,46,913,33.496,-112.046,44.01,-99.356
23,35,76,45.822,-69.19,34.884,-106.276
26,19,3526,43.031,-84.686,41.658,-92.498
40,13,4276,35.501,-96.987,33.295,-83.812
46,54,127,44.059,-102.068,39.145,-80.25
42,19,2120,40.469,-76.948,41.458,-92.269
27,10,138,45.264,-93.174,39.275,-75.607
31,42,510,41.083,-97.095,40.597,-77.31
01,02,468,32.693,-86.676,61.944,-150.102
50,12,2276,44.163,-72.818,27.868,-81.628
13,26,6233,33.475,-83.91,42.749,-84.076
21,13,28033,37.698,-85.499,33.569,-84.153
08,46,2148,39.759,-105.112,44.022,-100.685
41,19,701,44.543,-122.367,41.523,-92.702
47,36,4862,35.921,-86.094,41.596,-74.685
21,40,1702,37.594,-85.99,35.536,-96.811
53,55,1240,47.324,-121.61,43.942,-89.45
53,41,111999,46.27,-122.126,45.272,-122.404
50,42,877,44.138,-72.925,40.452,-76.364
51,18,4512,37.622,-78.012,39.924,-86.255
05,30,456,35.084,-92.328,46.334,-110.836
05,24,607,35.241,-92.719,39.22,-76.948
26,35,1088,43.097,-84.622,34.339,-106.198
34,05,675,40.339,-74.53,35.15,-92.539
48,22,135932,31.045,-95.999,31.03,-92.347
04,45,1857,33.34,-112.09,33.835,-80.809
29,23,211,37.945,-92.255,43.94,-69.999
23,48,1288,44.421,-69.711,31.012,-96.858
34,54,633,40.337,-74.603,39.201,-79.834
29,37,4265,38.32,-92.311,35.439,-79.803
15,33,62,21.319,-157.768,43.343,-71.467
18,16,434,40.104,-86.231,44.386,-115.524
28,42,1714,32.64,-89.429,40.422,-77.262
09,25,35583,41.704,-72.587,42.195,-71.843
41,34,376,44.811,-122.761,40.489,-74.39
56,28,174,41.757,-106.771,31.571,-89.57
33,35,29,43.318,-71.433,34.884,-106.593
25,48,5135,42.266,-71.299,30.926,-97.098
22,12,33487,30.403,-91.076,28.531,-82.755
49,55,579,40.184,-112.037,43.951,-89.601
24,55,675,39.315,-77.24,43.472,-88.747
04,47,3663,33.378,-111.916,35.82,-86.622
19,24,606,41.864,-93.037,39.173,-77.038
27,56,1017,45.288,-93.967,43.027,-107.599
27,42,1537,45.176,-93.534,40.538,-77.478
21,42,5105,38.104,-84.7,40.446,-77.549
34,28,441,40.247,-74.567,32.22,-89.36
50,40,77,43.908,-72.85,35.865,-97.357
41,47,887,44.644,-122.345,35.915,-86.263
39,39,14224014,40.42,-82.848,40.428,-82.844
72,04,145,18.27,-66.308,33.384,-111.962
26,17,30288,43.011,-85.022,41.517,-88.185
33,15,114,43.361,-71.725,20.661,-156.778
51,46,289,37.862,-77.955,43.928,-100.108
56,08,13650,41.872,-105.921,39.891,-105.038
22,26,1333,30.69,-91.787,42.864,-84.336
22,32,1549,30.899,-91.601,36.403,-115.47
42,17,6315,40.505,-77.422,41.287,-88.312
56,33,31,41.708,-105.116,43.402,-71.491
36,16,508,41.651,-74.828,44.052,-115.244
55,30,741,44.136,-89.54,46.357,-110.695
06,42,6302,35.307,-119.177,40.401,-76.838
09,05,225,41.558,-72.677,35.306,-92.347
30,39,324,46.745,-111.207,40.503,-83.074
28,17,5370,33.224,-89.534,40.459,-88.658
37,16,648,35.471,-79.759,43.878,-114.782
25,32,695,42.295,-71.448,36.689,-115.802
54,24,33413,39.343,-78.881,39.43,-77.683
05,20,7226,35.623,-93.294,38.386,-96.195
20,25,375,38.853,-96.117,42.334,-71.422
22,47,17395,30.686,-91.409,35.722,-85.734
11,10,294,38.913,-77.032,39.074,-75.419
72,22,146,18.427,-66.402,30.389,-90.667
51,27,1711,37.693,-77.935,45.342,-93.571
16,36,394,44.013,-114.225,42.213,-75.569
29,31,8668,39.039,-93.736,41.073,-97.02
36,24,10892,41.42,-74.606,39.197,-76.757
08,42,3095,39.545,-105.285,40.46,-77.073
56,15,25,41.454,-105.144,20.877,-157.234
04,29,5028,33.391,-111.924,38.338,-92.487
41,26,723,44.767,-122.512,43.111,-84.419
02,12,1276,61.873,-149.891,28.041,-82.05
31,45,592,41.123,-97.325,33.812,-80.784
05,04,2557,35.316,-92.896,33.742,-112.044
44,46,1,41.513,-71.313,44.133,-103.085
28,27,807,32.406,-89.581,45.468,-93.597
48,02,1422,31.139,-97.799,62.289,-149.038
45,27,1146,34.058,-80.963,45.156,-93.536
41,45,637,44.932,-122.283,33.961,-80.832
41,51,865,44.718,-122.468,37.727,-77.819
45,08,3558,33.949,-81.149,39.572,-105.429
01,72,167,32.296,-86.792,18.279,-66.557
44,15,7,41.98,-71.493,20.01,-155.81
15,05,209,21.179,-157.592,35.684,-93.082
08,72,172,39.357,-104.921,18.324,-66.172
24,24,4736634,39.163,-76.765,39.158,-76.766
39,53,1488,40.233,-83.083,47.378,-121.646
04,36,2635,33.231,-111.752,41.763,-75.008
55,26,14829,44.398,-88.716,44.638,-86.602
53,32,7350,47.254,-121.578,37.007,-115.966
10,12,4879,39.192,-75.503,27.589,-81.471
10,06,648,39.323,-75.522,35.876,-119.616
53,26,1682,47.366,-121.787,42.975,-84.25
20,46,1059,38.663,-96.183,43.829,-98.807
55,09,285,43.37,-88.964,41.428,-72.999
50,25,5247,43.845,-72.91,42.366,-71.814
09,53,366,41.461,-72.545,47.452,-121.567
28,20,1734,32.81,-89.519,38.296,-96.649
05,17,6046,35.378,-92.417,40.285,-88.745
15,51,716,21.206,-157.604,37.728,-77.267
26,06,9013,42.785,-84.293,34.99,-118.873
36,54,1790,41.789,-75.553,39.032,-80.424
26,29,5309,42.859,-84.454,38.233,-91.956
27,34,648,45.139,-93.564,40.524,-74.443
25,56,129,42.266,-71.4,43.014,-108.697
04,25,756,33.328,-111.642,42.283,-71.268
44,12,4775,41.725,-71.447,27.605,-81.624
56,36,137,42.734,-107.443,41.87,-75.479
42,06,8709,40.406,-76.879,35.345,-119.202
10,15,67,39.48,-75.482,20.892,-157.059
72,46,16,18.344,-65.776,43.036,-97.624
35,32,2471,34.669,-106.361,36.405,-115.438
33,09,3607,43.13,-71.614,41.542,-72.761
35,09,64,33.807,-105.985,41.499,-72.906
33,26,312,43.076,-71.512,43.009,-84.185
05,49,937,35.495,-93.072,40.29,-111.75
02,13,740,62.049,-148.719,33.466,-84.002
10,37,1303,39.221,-75.518,35.534,-79.15
55,50,109,43.697,-89.019,43.514,-72.763
48,33,744,31.141,-97.427,43.092,-71.426
39,25,2206,40.362,-82.885,42.28,-71.379
46,01,204,44.012,-98.126,32.661,-87.307
46,15,126,43.897,-99.396,20.705,-156.992
12,12,26577727,27.801,-81.666,27.783,-81.649
46,09,15,43.876,-101.105,41.675,-72.66
05,29,78541,35.682,-92.535,37.102,-92.552
12,35,4245,28.214,-82.068,34.453,-106.332
72,10,57,18.312,-66.253,39.572,-75.663
34,08,1549,40.426,-74.467,39.614,-105.426
40,26,1504,35.615,-96.832,42.932,-84.395
30,51,537,46.585,-111.318,37.836,-77.453
20,17,9642,38.637,-96.004,40.968,-88.438
08,37,3045,39.552,-105.144,35.42,-79.837
05,12,9605,35.253,-92.682,28.48,-82.544
02,48,1839,62.312,-147.946,31.201,-97.08
06,05,5469,35.522,-119.191,35.218,-92.739
45,31,546,34.11,-81.018,41.13,-97.838
53,30,6167,47.369,-120.437,46.794,-112.182
30,16,5110,46.837,-112.482,45.204,-115.285
12,49,8434,28.034,-81.82,40.41,-111.837
44,17,387,41.696,-71.402,41.763,-88.126
56,27,551,42.918,-106.283,45.42,-93.859
36,02,244,42.008,-74.962,61.66,-149.745
35,01,841,33.831,-105.438,32.941,-86.737
02,21,91,62.079,-148.895,37.767,-85.268
02,35,144,62.953,-147.656,34.936,-106.518
50,32,45,44.182,-72.854,36.298,-115.497
26,45,4110,42.848,-84.247,33.811,-80.737
49,27,731,40.283,-111.775,44.97,-93.242
56,26,238,42.111,-105.65,43.064,-84.786
44,16,7,41.549,-71.366,45.914,-116.338
38,25,126,47.561,-98.414,42.167,-71.248
48,46,2311,31.105,-97.323,43.933,-99.318
55,25,784,43.454,-89.031,42.254,-71.342
50,09,2871,44.012,-72.88,41.523,-72.845
01,19,1636,32.855,-86.791,41.571,-92.532
26,39,76851,42.342,-83.839,41.138,-83.287
02,72,10,61.32,-149.329,18.177,-66.12
30,44,21,46.815,-114.047,41.78,-71.442
32,32,2824010,36.874,-116.098,36.858,-116.085
39,17,23007,40.198,-83.301,41.456,-88.15
06,10,478,34.947,-118.806,39.311,-75.511
19,11,103,41.695,-93.135,38.909,-77.03
48,01,24651,30.843,-97.069,32.513,-86.99
16,56,3954,43.538,-113.136,42.53,-109.099
30,56,2605,46.159,-109.711,43.661,-107.3
06,39,7857,35.397,-119.207,40.45,-82.8
72,17,406,18.292,-66.174,41.812,-88.145
12,32,9278,27.816,-81.773,36.582,-115.653
09,51,2732,41.498,-72.737,37.92,-77.669
19,17,61377,41.726,-91.721,41.454,-89.393
15,53,3546,21.075,-157.462,47.321,-121.889
08,30,1953,39.543,-105.335,46.404,-110.986
05,01,5747,35.13,-92.379,32.815,-86.985
04,08,14639,33.554,-111.878,39.314,-105.512
30,05,213,46.675,-110.888,35.16,-92.883
02,27,315,62.407,-149.114,45.401,-93.766
33,29,134,43.174,-71.497,38.273,-92.127
44,10,70,41.656,-71.429,39.459,-75.601
32,17,2549,36.464,-115.581,41.428,-88.138
01,54,1158,32.827,-86.859,38.624,-80.998
16,48,4556,44.12,-114.537,31.409,-97.627
06,21,2960,35.648,-119.375,37.926,-85.264
40,39,3162,35.596,-96.879,40.396,-82.835
28,01,79446,32.281,-89.012,32.364,-87.492
38,53,651,47.55,-100.652,47.295,-121.423
25,24,2935,42.263,-71.292,39.161,-76.794
42,33,1166,40.56,-76.912,43.217,-71.394
01,13,212386,32.958,-86.11,33.35,-84.486
22,39,2982,30.718,-91.715,40.243,-82.998
37,53,2075,35.371,-79.623,47.295,-121.821
04,04,6813396,33.359,-111.907,33.369,-111.909
72,48,2116,18.339,-66.232,31.075,-97.051
49,02,437,40.094,-112.11,61.877,-147.038
08,21,1930,39.414,-105.078,37.951,-85.535
40,30,823,35.608,-97.067,46.686,-111.202
48,39,15560,31.01,-97.383,40.456,-82.867
56,25,38,41.824,-105.15,42.355,-71.275
10,29,213,39.108,-75.376,38.19,-92.332
02,19,88,61.509,-150.146,41.908,-93.283
21,33,181,37.62,-85.444,43.438,-71.65
23,45,563,44.444,-69.703,33.764,-80.499
27,08,5608,45.046,-93.551,39.619,-105.357
35,38,201,34.833,-106.288,47.533,-100.427
22,24,1513,30.43,-90.932,39.146,-76.813
01,21,10639,33.308,-86.821,37.686,-85.851
32,51,986,37.158,-116.184,37.736,-77.232
42,26,8389,40.591,-78.435,42.633,-83.807
11,54,197,38.911,-77.024,39.191,-79.116
11,40,127,38.915,-77.023,35.709,-96.814
31,46,10798,41.844,-98.167,43.546,-98.881
29,09,493,38.361,-91.655,41.543,-72.804
24,38,54,39.219,-76.612,47.611,-99.306
02,11,9,61.448,-149.618,38.928,-77.044
47,31,1021,35.88,-86.582,41.059,-97.781
42,09,5539,40.553,-76.524,41.44,-72.935
09,34,12031,41.414,-72.977,40.602,-74.32
35,24,269,34.482,-106.124,39.158,-76.967
37,46,528,35.489,-79.67,43.822,-100.139
15,22,193,21.292,-157.738,30.756,-91.432
15,36,325,21.18,-157.692,41.418,-74.752
40,17,5094,35.618,-96.824,40.531,-88.745
20,32,1392,38.467,-96.748,36.649,-115.587
32,02,330,37.309,-116.238,61.826,-148.355
54,08,506,38.817,-80.875,39.55,-105.262
72,21,179,18.338,-66.392,38.217,-85.402
21,53,685,37.729,-85.786,47.158,-121.239
23,25,12084,44.14,-69.874,42.352,-71.232
20,09,116,38.534,-96.485,41.477,-72.704
55,46,1383,44.107,-89.835,44.118,-98.741
04,42,2334,33.394,-111.888,40.379,-77.109
34,02,19,40.463,-74.361,61.299,-149.543
49,44,135,39.832,-112.116,41.729,-71.414
49,50,30,40.737,-111.844,44.09,-72.793
18,40,2496,40.161,-86.303,35.668,-96.833
17,13,15682,41.197,-88.347,33.477,-84.026
31,55,1555,41.132,-96.876,43.676,-89.4
42,21,3019,40.516,-77.59,38.076,-85.052
04,39,3752,33.294,-111.802,40.487,-82.753
01,15,692,32.646,-86.616,21.225,-157.662
20,72,86,38.471,-96.636,18.375,-66.295
34,56,202,40.53,-74.453,42.536,-108.395
29,35,2503,38.127,-92.669,34.725,-106.158
21,28,3162,37.576,-86.013,33.004,-89.572
49,04,13634,39.824,-112.048,33.937,-112.093
53,29,1974,47.371,-121.489,38.397,-92.681
35,37,691,34.68,-105.847,35.501,-79.806
32,05,651,36.697,-115.811,35.132,-92.855
42,49,1397,40.49,-76.773,40.373,-111.85
25,22,662,42.329,-71.369,30.22,-90.852
13,25,2410,33.488,-83.771,42.296,-71.387
38,06,1383,47.533,-100.38,35.65,-119.197
20,49,863,38.42,-96.955,40.277,-111.916
04,16,4859,33.521,-111.986,44.105,-115.01
72,32,183,18.307,-66.323,36.76,-116.072
31,12,5429,41.156,-97.091,27.824,-81.931
32,11,99,36.326,-115.425,38.9,-77.026
45,28,2918,34.158,-81.156,32.482,-89.479
27,40,3086,45.161,-93.53,35.731,-96.498
35,05,1110,34.087,-105.843,35.271,-92.916
38,20,813,47.443,-99.966,38.389,-96.815
28,72,253,32.043,-89.291,18.316,-66.399
49,22,972,40.536,-111.741,30.827,-91.315
18,32,2149,40.434,-86.385,36.432,-115.459
26,54,1463,42.73,-84.197,38.705,-81.04
31,48,7903,41.152,-97.298,31.207,-97.401
36,12,88444,41.419,-74.526,27.267,-81.136
22,22,7148789,30.682,-91.47,30.671,-91.466
22,36,3002,30.247,-90.686,41.183,-74.132
01,27,1186,33.035,-86.872,45.35,-93.748
41,04,7988,44.61,-122.498,33.481,-112.287
53,34,899,47.263,-121.936,40.506,-74.41
25,04,1725,42.259,-71.355,33.555,-111.953
48,04,34586,31.387,-98.529,33.501,-111.879
45,35,734,34.204,-81.158,34.168,-106.138
39,12,81867,40.418,-82.852,27.527,-81.833
13,50,172,33.345,-83.753,44.234,-72.814
55,48,9502,43.723,-89.091,30.684,-97.216
30,55,504,46.441,-110.924,43.805,-89.348
10,47,945,39.215,-75.558,35.96,-85.759
09,47,885,41.48,-72.644,35.961,-85.55
20,29,171897,38.734,-95.195,38.753,-94.166
55,49,879,43.645,-89.129,40.239,-111.908
11,27,94,38.914,-77.039,45.004,-93.515
48,42,10472,31.028,-97.2,40.499,-77.462
42,29,3014,40.477,-77.047,38.402,-92.169
29,06,8663,38.362,-92.344,35.129,-118.832
13,02,507,33.311,-84.036,62.245,-149.204
53,21,1021,47.17,-121.801,37.852,-85.58
10,01,155,39.302,-75.575,32.249,-86.879
40,16,784,35.604,-97.058,44.066,-115.006
23,24,464,44.267,-69.667,39.215,-76.737
48,30,4350,31.262,-97.09,46.577,-111.509
