o_place,d_place,cnt,o_lat,o_lon,d_lat,d_lon
8,49,10973,39.451,-105.839,40.088,-111.683
8,26,4338,39.625,-105.153,42.783,-84.126
8,28,1582,39.595,-105.178,32.454,-89.593
8,51,4443,39.492,-105.065,38.173,-77.63
8,4,18288,39.4,-105.327,33.587,-111.887
8,19,4954,39.594,-105.19,41.667,-92.893
8,29,8478,39.527,-105.067,38.607,-92.669
8,13,5802,39.502,-105.036,33.388,-84.037
8,20,13808,39.481,-104.767,38.565,-98.12
8,31,10228,39.819,-104.681,41.172,-99.531
8,25,2248,39.631,-105.213,42.313,-71.235
8,21,2016,39.541,-105.191,38.061,-85.506
8,27,6152,39.633,-105.165,45.008,-93.412
8,6,36558,39.591,-105.166,35.121,-119.184
8,47,4143,39.543,-105.22,35.803,-86.625
8,5,2382,39.486,-105.071,35.269,-92.82
8,2,619,39.441,-105.742,61.528,-144.014
8,37,3932,39.582,-105.103,35.48,-79.739
8,54,504,39.402,-105.388,38.904,-80.632
8,30,3721,39.553,-105.437,46.341,-110.847
8,1,2256,39.503,-105.076,33.037,-86.793
8,24,2631,39.588,-105.085,39.177,-76.793
8,36,8396,39.604,-105.21,41.177,-74.431
8,32,13921,39.551,-105.22,36.572,-115.574
8,22,4385,39.51,-105.177,30.603,-91.21
8,42,4816,39.611,-105.192,40.341,-77.029
8,45,1881,39.528,-105.101,33.793,-80.786
8,53,6452,39.615,-105.119,47.403,-121.754
8,50,242,39.605,-105.458,43.989,-72.794
8,18,3536,39.586,-105.121,40.256,-86.343
8,34,2722,39.554,-105.065,40.502,-74.398
8,33,376,39.6,-105.211,43.166,-71.377
8,46,2348,39.72,-105.12,44.005,-101.011
8,44,222,39.619,-105.156,41.727,-71.438
8,56,17163,39.879,-105.164,41.956,-106.079
8,72,253,39.523,-104.917,18.398,-66.104
8,38,1710,39.677,-105.531,47.578,-101.166
8,11,908,39.583,-105.172,38.904,-77.029
8,35,15274,38.922,-105.682,35.351,-106.379
8,10,320,39.571,-105.181,39.358,-75.509
8,55,3814,39.63,-105.29,43.497,-88.95
8,15,5213,39.537,-105.309,21.14,-157.539
9,46,121,41.558,-72.303,43.723,-98.01
9,1,618,41.525,-72.769,33.099,-86.598
9,6,6392,41.424,-72.946,35.246,-119.437
9,55,863,41.463,-72.82,43.584,-88.8
9,29,1044,41.494,-72.902,38.56,-92.098
9,37,4032,41.485,-72.854,35.457,-79.651
9,12,22703,41.488,-72.866,27.512,-81.282
9,41,459,41.479,-72.784,44.897,-122.429
9,35,242,41.429,-72.88,34.984,-106.16
9,51,4875,41.514,-72.824,38.083,-77.803
9,2,44,41.562,-73.075,61.394,-142.95
9,33,5492,41.578,-72.703,43.186,-71.474
9,30,191,41.513,-72.805,46.255,-111.094
9,24,3560,41.475,-72.848,39.143,-76.716
9,5,398,41.548,-72.573,35.358,-93.21
9,15,580,41.355,-73.124,21.067,-157.329
9,72,764,41.569,-72.781,18.282,-66.335
9,26,2731,41.485,-72.849,42.599,-83.803
9,38,29,41.551,-72.498,47.153,-99.037
9,50,6907,41.491,-72.839,43.744,-72.809
9,27,824,41.509,-72.839,44.955,-93.318
9,20,2006,41.484,-72.878,38.001,-97.423
9,18,1238,41.503,-72.868,40.477,-86.054
9,31,146,41.601,-72.758,41.02,-97.169
9,23,2869,41.542,-72.772,43.95,-70.03
9,34,18210,41.379,-73.044,40.617,-74.334
9,42,9398,41.459,-72.913,40.443,-76.295
9,11,1132,41.416,-72.973,38.905,-77.027
9,4,1006,41.486,-72.946,33.529,-111.848
9,49,611,41.457,-73.008,40.55,-111.808
9,47,1627,41.522,-72.782,35.927,-85.827
9,54,385,41.522,-72.784,39.136,-80.017
9,28,338,41.511,-72.765,32.526,-89.536
9,39,3435,41.52,-72.825,40.436,-82.758
9,17,2856,41.475,-72.885,41.58,-88.124
9,44,22076,41.575,-72.319,41.675,-71.522
9,45,2452,41.474,-72.863,33.705,-80.502
9,8,1272,41.453,-72.954,39.672,-105.295
9,21,615,41.54,-72.758,38.089,-85.296
9,9,4007272,41.492,-72.875,41.483,-72.883
9,10,857,41.467,-72.872,39.438,-75.583
9,56,153,41.499,-72.814,42.291,-106.541
9,32,1141,41.437,-72.916,36.35,-115.416
9,16,101,41.55,-72.684,43.779,-113.792
9,25,68268,41.679,-72.637,42.223,-71.814
9,48,4281,41.466,-72.894,31.138,-96.992
9,19,917,41.498,-72.861,41.346,-91.991
9,53,910,41.468,-72.856,47.476,-121.874
9,36,122172,41.322,-73.211,41.019,-73.914
9,40,802,41.535,-72.44,35.578,-97.044
9,13,3136,41.495,-72.838,33.366,-83.889
9,22,724,41.508,-72.732,30.215,-90.643
10,51,5666,39.177,-75.515,38.085,-77.345
10,6,1728,39.339,-75.58,35.151,-119.051
10,13,1421,39.224,-75.526,33.26,-83.805
10,32,319,39.38,-75.566,36.274,-115.35
10,22,403,39.325,-75.524,30.229,-90.508
10,16,162,39.241,-75.672,44.668,-114.171
10,45,961,39.222,-75.507,33.699,-80.582
10,25,844,39.438,-75.591,42.316,-71.363
10,4,513,39.297,-75.538,33.569,-111.849
10,47,1093,39.282,-75.559,35.789,-86.443
10,20,418,39.299,-75.54,38.172,-97.162
10,27,201,39.304,-75.513,44.874,-93.325
10,17,674,39.326,-75.53,41.179,-88.364
10,39,1058,39.367,-75.57,40.594,-82.531
10,2,41,39.061,-75.629,58.844,-140.907
10,49,142,39.378,-75.556,40.529,-111.88
10,34,18045,39.471,-75.589,40.005,-74.816
10,19,365,39.22,-75.479,41.485,-92.307
10,10,1097780,39.399,-75.562,39.421,-75.548
10,56,32,39.202,-75.632,42.765,-108.148
10,48,1468,39.334,-75.571,31.284,-97.357
10,1,317,39.312,-75.551,33.256,-86.814
10,50,151,39.431,-75.643,44.012,-72.918
10,55,125,39.313,-75.49,43.384,-89.016
10,31,43,39.047,-75.416,41.213,-98.317
10,37,1790,39.28,-75.527,35.421,-79.351
10,18,323,39.298,-75.582,40.293,-86.231
10,53,416,39.392,-75.637,47.595,-120.791
10,44,150,39.513,-75.601,41.679,-71.437
10,23,183,39.51,-75.582,44.092,-69.774
10,26,303,39.344,-75.504,42.638,-83.991
10,40,224,39.424,-75.606,35.556,-97.35
10,8,590,39.1,-75.56,39.345,-104.94
10,30,105,39.205,-75.664,46.622,-112.182
10,11,1942,39.229,-75.501,38.903,-77.018
10,42,55438,39.575,-75.585,40.012,-75.592
10,54,629,39.232,-75.513,39.219,-79.431
10,35,396,39.298,-75.623,34.755,-106.899
10,36,7719,39.372,-75.569,41.07,-74.19
10,5,400,39.572,-75.496,34.914,-92.253
10,28,221,39.431,-75.552,32.753,-89.527
10,21,273,39.174,-75.525,37.984,-85.588
10,72,105,39.221,-75.52,18.27,-66.291
10,9,911,39.362,-75.588,41.437,-72.904
10,33,363,39.348,-75.58,43.17,-71.269
10,24,49976,39.056,-75.515,38.975,-76.021
10,29,322,39.342,-75.575,38.259,-92.212
10,46,33,39.39,-75.582,44.438,-102.726
10,15,242,39.243,-75.45,20.97,-157.181
10,38,53,38.7,-75.203,47.101,-100.466
10,41,44,39.292,-75.545,44.362,-122.484
10,12,5564,39.268,-75.519,27.769,-81.559
11,6,4486,38.912,-77.031,35.322,-119.595
11,72,200,38.916,-77.033,18.34,-66.194
11,15,193,38.906,-77.018,21.025,-157.382
11,10,850,38.909,-77.018,39.198,-75.443
11,54,491,38.912,-77.021,38.958,-79.87
11,33,126,38.925,-77.038,43.238,-71.446
11,35,191,38.916,-77.023,34.883,-106.396
11,11,466914,38.909,-77.007,38.908,-77.015
11,25,1495,38.915,-77.037,42.292,-71.214
11,40,378,38.909,-77.016,35.695,-96.753
11,17,1619,38.914,-77.03,41.747,-87.932
11,29,448,38.903,-77.029,38.578,-92.066
11,22,641,38.91,-77.025,30.311,-90.661
11,18,459,38.909,-77.03,40,-86.267
11,49,179,38.91,-77.036,40.653,-111.832
11,8,816,38.912,-77.028,39.588,-105.146
11,32,408,38.913,-77.014,36.221,-115.305
11,55,411,38.913,-77.021,43.298,-88.545
11,31,155,38.909,-77.006,41.011,-96.819
11,37,2057,38.905,-77.015,35.555,-79.537
11,21,318,38.914,-77.023,38.127,-84.821
11,12,4370,38.913,-77.028,27.371,-81.268
11,41,206,38.92,-77.034,44.915,-122.609
11,16,76,38.906,-77.035,43.961,-114.572
11,4,583,38.912,-77.032,33.449,-111.846
11,38,54,38.911,-77.035,47.356,-99.315
11,51,34313,38.905,-77.013,38.723,-77.238
11,13,1839,38.909,-77.019,33.498,-83.997
11,19,267,38.899,-77.005,41.386,-92.158
11,39,1069,38.91,-77.024,40.424,-82.853
11,20,396,38.902,-77.008,38.148,-97.138
11,44,162,38.919,-77.025,41.74,-71.417
11,42,4018,38.915,-77.025,40.219,-76.377
11,30,21,38.908,-77.037,46.611,-111.784
11,34,3274,38.919,-77.029,40.452,-74.414
11,26,565,38.912,-77.032,42.663,-83.895
11,1,366,38.909,-77.008,32.622,-86.702
11,50,96,38.927,-77.028,44.208,-73.038
11,53,664,38.908,-77.021,47.404,-122.127
11,27,404,38.912,-77.035,44.997,-93.393
11,24,82375,38.906,-77,38.974,-76.925
11,23,101,38.927,-77.051,43.877,-70.087
11,9,851,38.919,-77.032,41.384,-73.052
11,46,31,38.903,-77.035,44.103,-101.096
11,36,6645,38.914,-77.031,40.956,-74.06
11,5,153,38.909,-77.026,35.226,-92.68
11,48,2804,38.912,-77.024,31.012,-97.065
11,28,237,38.911,-77.029,32.193,-89.393
11,2,82,38.889,-77.018,61.774,-148.136
11,47,726,38.914,-77.029,35.744,-86.438
11,45,901,38.906,-77.017,33.662,-80.611
11,56,36,38.92,-77.055,42.612,-108.775
12,11,6514,27.823,-81.5,38.903,-77.031
12,42,39694,27.899,-81.668,40.403,-76.887
12,20,14441,28.135,-82,38.148,-97.188
12,36,112706,27.608,-81.381,41.173,-74.319
12,51,40862,28.121,-81.822,37.893,-77.69
12,22,30270,28.821,-83.336,30.419,-90.965
12,6,52070,27.842,-81.603,35.277,-119.323
12,39,38918,27.928,-81.941,40.452,-82.838
12,29,18568,28.116,-82.073,38.472,-92.196
12,13,187254,28.754,-82.215,32.752,-83.593
12,4,12663,28.044,-81.915,33.565,-112.035
12,27,11947,27.812,-81.954,45.02,-93.365
12,35,4631,28.073,-81.894,34.438,-106.341
12,31,4253,28.155,-81.981,41.071,-97.693
12,33,4455,27.867,-81.678,43.136,-71.442
12,54,5407,28.161,-81.837,38.784,-80.787
12,19,10199,28.117,-82.015,41.623,-92.471
12,10,3000,27.936,-81.641,39.364,-75.532
12,28,19893,29.151,-83.78,31.798,-89.334
12,49,7986,28.107,-81.844,40.531,-111.853
12,21,19384,28.239,-82.121,37.866,-85.501
12,32,15535,27.867,-81.772,36.481,-115.555
12,37,71016,28.152,-81.806,35.508,-80.151
12,53,7761,28.049,-81.977,47.348,-121.803
12,9,13009,27.661,-81.456,41.499,-72.886
12,50,1769,28.016,-81.84,44.096,-72.839
12,48,75007,28.158,-82.101,31.1,-97.294
12,23,3965,27.992,-81.804,44.147,-69.816
12,26,30398,27.794,-81.891,42.717,-84.074
12,45,44425,28.352,-81.733,33.705,-80.774
12,47,54195,28.438,-82.319,35.819,-85.726
12,8,26878,27.844,-81.815,39.593,-105.336
12,41,4636,28.37,-82.101,44.941,-122.323
12,12,34366474,27.656,-81.549,27.644,-81.538
12,17,46679,27.761,-81.763,41.354,-88.278
12,25,21988,27.547,-81.444,42.278,-71.269
12,40,7819,28.327,-82.284,35.547,-96.898
12,5,7878,28.462,-82.448,35.066,-92.442
12,56,2730,28.123,-81.828,42.22,-107.644
12,30,1931,28.285,-82.128,46.286,-111.077
12,34,41003,27.547,-81.342,40.427,-74.407
12,2,907,28.114,-81.868,61.433,-147.608
12,72,9313,27.677,-81.289,18.324,-66.288
12,16,2107,28.512,-82.473,43.854,-115.27
12,46,1417,27.987,-81.923,43.91,-99.426
12,15,5040,28.303,-81.995,21.027,-157.331
12,44,3754,27.8,-81.572,41.728,-71.454
12,18,25102,27.956,-82.057,40.157,-86.24
12,24,20952,27.947,-81.682,39.155,-76.739
12,1,89531,29.784,-84.805,31.869,-86.752
12,55,13693,27.934,-81.898,43.591,-88.863
12,38,1375,27.842,-81.869,47.265,-99.071
13,32,7437,33.605,-84.007,36.474,-115.522
13,29,11051,33.428,-83.974,38.401,-92.181
13,37,67878,33.616,-83.814,35.464,-80.664
13,6,29052,33.618,-84.051,35.356,-119.433
13,72,1025,33.55,-83.844,18.341,-66.223
13,21,15540,33.574,-84.023,37.705,-85.57
13,19,5726,33.098,-83.932,41.497,-92.34
13,28,17034,33.448,-84.043,32.542,-89.456
13,20,9866,33.399,-83.938,38.147,-97.218
13,47,179845,34.233,-84.606,35.444,-85.346
13,12,215212,32.768,-83.642,28.815,-82.18
13,41,2041,33.537,-83.941,45,-122.173
13,38,578,33.283,-83.837,47.387,-100.162
13,18,11353,33.519,-84.017,39.994,-86.312
13,13,18965325,33.48,-83.958,33.483,-83.963
13,50,615,33.529,-83.911,43.964,-72.887
13,53,5094,33.372,-83.865,47.438,-121.835
13,15,2370,33.493,-83.955,21.172,-157.604
13,46,669,33.29,-83.691,43.875,-99.163
13,23,795,33.222,-83.657,44.096,-69.857
13,36,41794,33.517,-83.9,41.067,-74.251
13,27,4395,33.522,-84.001,45.06,-93.334
13,33,742,33.549,-83.909,43.094,-71.316
13,54,2774,33.39,-83.777,38.694,-80.672
13,2,733,33.265,-83.794,61.593,-149.859
13,8,10597,33.543,-84.001,39.61,-105.275
13,16,1481,33.192,-83.716,44.335,-115.353
13,42,14917,33.491,-83.939,40.37,-76.935
13,11,3125,33.54,-83.975,38.904,-77.027
13,26,9509,33.581,-83.984,42.653,-83.958
13,40,5318,33.242,-83.843,35.584,-96.914
13,1,124372,33.19,-84.422,32.875,-86.103
13,39,16862,33.477,-84.001,40.392,-82.888
13,17,20488,33.523,-84.019,41.098,-88.315
13,44,845,33.525,-84.051,41.728,-71.443
13,34,10399,33.628,-84.045,40.496,-74.4
13,31,2134,33.226,-83.894,41.072,-97.565
13,4,7370,33.511,-84.038,33.572,-112.023
13,35,2752,33.468,-83.986,34.431,-106.167
13,55,4815,33.529,-84.048,43.577,-88.793
13,10,1022,33.277,-83.828,39.369,-75.556
13,45,105004,33.344,-82.996,33.763,-81.382
13,22,16657,33.458,-84.026,30.639,-91.173
13,9,3199,33.529,-83.953,41.486,-72.851
13,56,1438,33.321,-83.916,42.255,-107.946
