o_place,d_place,cnt,o_lat,o_lon,d_lat,d_lon
49,22,1344,40.496,-111.904,30.76,-91.312
24,36,62217,39.154,-76.805,41.219,-74.377
50,23,2312,44.19,-72.77,44.064,-69.967
09,46,195,41.439,-72.584,44.294,-98.904
34,37,25013,40.431,-74.46,35.464,-79.352
17,32,16340,41.518,-88.195,36.42,-115.465
08,08,6148112,39.586,-105.076,39.579,-105.104
26,28,3767,42.858,-84.277,32.424,-89.61
20,42,2823,38.608,-96.394,40.561,-77.537
30,10,87,46.561,-113.315,38.997,-75.365
41,12,8392,44.803,-122.686,27.773,-81.822
47,12,128542,35.838,-86.065,28.32,-82.331
35,13,3624,34.503,-105.707,33.574,-83.977
44,05,41,41.765,-71.418,35.104,-91.381
26,42,18435,42.749,-84.061,40.558,-77.82
49,48,16376,40.412,-111.871,31.101,-97.616
31,22,1548,41.192,-97.187,30.792,-91.515
22,48,176004,30.947,-92.129,31.024,-96.362
19,02,242,41.656,-93.514,61.251,-148.162
45,23,1612,33.929,-81.019,44.136,-69.923
22,45,4775,30.683,-91.466,33.929,-81.008
11,06,9374,38.913,-77.034,35.224,-119.356
01,54,3362,33.137,-86.559,38.505,-80.851
46,39,1082,43.93,-99.216,40.347,-82.869
12,11,15296,27.549,-81.366,38.903,-77.029
28,01,84046,32.344,-89.074,32.453,-87.416
38,47,1027,47.497,-100.298,35.935,-86.298
25,24,11054,42.31,-71.289,39.12,-76.77
24,51,178682,39.007,-76.879,38.481,-77.361
06,49,76158,34.96,-118.913,39.924,-112.038
13,37,112482,33.545,-83.788,35.463,-80.756
50,17,736,44.09,-72.874,41.423,-88.316
15,18,852,21.26,-157.668,39.9,-86.323
12,42,77257,27.891,-81.693,40.446,-76.874
44,08,842,41.71,-71.414,39.575,-105.707
16,34,586,43.81,-115.111,40.561,-74.405
42,08,10724,40.402,-77.047,39.584,-105.492
18,12,138742,40.171,-86.241,27.673,-81.951
36,15,12380,41.205,-74.301,21.13,-157.508
49,31,2279,40.493,-111.9,41.11,-98.479
27,26,12827,45.129,-93.371,43.541,-85.214
09,06,12536,41.419,-72.963,35.161,-119.302
08,48,77190,39.466,-105.18,31.585,-98.014
11,72,676,38.921,-77.04,18.346,-66.189
17,21,34510,40.008,-88.552,37.615,-86.528
05,11,551,35.345,-92.877,38.904,-77.027
54,01,1469,38.909,-80.641,33.186,-86.729
36,46,768,41.672,-75.149,43.909,-98.723
09,55,1747,41.478,-72.711,43.672,-89.041
16,40,1462,43.702,-114.511,35.699,-96.877
28,26,3611,32.678,-89.57,42.803,-84.287
12,36,208388,27.556,-81.338,41.218,-74.381
55,20,5485,43.656,-89.124,38.245,-96.923
09,01,961,41.446,-72.705,33.208,-86.653
42,28,2731,40.46,-77.291,32.381,-89.627
05,45,3401,35.332,-92.684,33.892,-80.635
18,32,4973,40.164,-86.401,36.446,-115.528
36,12,336659,41.262,-74.332,27.195,-81.055
50,37,1392,44.099,-72.876,35.578,-79.61
21,21,5838916,37.886,-85.322,37.9,-85.34
28,21,5979,33.097,-89.41,37.704,-85.878
34,23,2825,40.482,-74.433,44.129,-69.985
51,11,83450,38.603,-77.328,38.903,-77.026
08,16,4843,39.539,-105.29,44.038,-115.187
37,05,6229,35.444,-79.554,35.223,-92.743
06,30,11415,35.297,-119.215,46.62,-112.095
19,25,1181,41.96,-93.085,42.219,-71.39
45,04,8542,34.142,-81.323,33.592,-111.976
23,21,466,44.195,-69.708,38.065,-85.223
40,13,13395,35.545,-96.937,33.397,-84.035
15,32,15971,21.21,-157.635,36.307,-115.421
46,40,1307,44.032,-99.035,35.689,-97.366
29,36,10813,38.476,-91.849,41.449,-74.581
48,72,8600,30.998,-97.398,18.3,-66.337
35,34,756,34.77,-106.331,40.321,-74.534
37,56,1069,35.522,-80.076,42.753,-108.41
33,20,896,43.16,-71.387,38.177,-97.077
56,09,401,42.928,-106.909,41.63,-72.763
21,30,324,37.517,-85.856,46.157,-111.246
01,36,17223,32.967,-86.756,41.228,-74.402
13,06,48058,33.607,-84.045,35.255,-119.259
54,44,282,39.185,-80.329,41.762,-71.525
05,54,693,35.246,-92.704,38.902,-80.863
25,46,238,42.317,-71.354,43.822,-98.095
46,08,5807,43.997,-100.836,39.639,-105.124
12,20,15481,28.321,-82.102,38.243,-96.837
02,49,997,61.991,-148.906,40.275,-111.931
54,17,3064,39.063,-80.684,40.931,-88.53
34,32,6428,40.486,-74.399,36.28,-115.358
72,27,243,18.3,-66.322,45.207,-93.467
25,18,3943,42.318,-71.453,40.255,-86.212
30,72,19,46.352,-111.764,18.431,-65.997
20,20,4153757,38.484,-96.294,38.478,-96.291
32,10,194,36.841,-116.082,39.179,-75.414
39,35,2328,40.306,-83.014,34.625,-106.043
48,37,38709,31.16,-97.369,35.494,-79.882
19,33,297,42.043,-92.807,43.308,-71.466
33,36,11321,43.146,-71.454,41.717,-74.558
38,28,984,47.49,-100.466,31.809,-89.27
30,21,547,46.557,-110.488,38.072,-85.289
15,24,652,21.123,-157.48,39.142,-76.868
29,20,203553,38.819,-94.116,38.78,-95.216
45,41,1173,33.904,-80.958,44.943,-122.27
39,41,2758,40.388,-82.973,44.878,-122.626
42,13,20973,40.414,-76.996,33.326,-83.652
33,11,222,43.176,-71.516,38.908,-77.025
72,53,175,18.334,-66.114,47.344,-122.188
36,29,8557,41.594,-74.772,38.539,-92.076
02,30,593,62.385,-149.793,46.575,-111.735
39,12,211080,40.374,-82.951,27.579,-81.78
53,48,29322,47.348,-121.774,31.118,-97.435
44,40,116,41.752,-71.418,35.534,-97.045
42,40,2789,40.526,-77.442,35.605,-96.813
55,48,19598,43.621,-89.071,30.628,-97.364
32,37,1938,36.654,-115.824,35.442,-79.692
27,49,3048,45.143,-93.47,40.171,-111.94
23,10,316,44.207,-69.764,39.275,-75.571
34,18,4522,40.462,-74.442,40.213,-86.258
50,35,59,44.344,-72.88,34.621,-106.075
21,23,332,37.859,-85.477,44.123,-69.793
53,22,3580,47.42,-121.895,30.539,-91.155
46,48,5156,44.112,-99.041,31.033,-97.535
38,36,851,47.406,-99.448,41.632,-74.678
18,30,1104,40.247,-86.181,46.512,-111.695
05,47,45905,35.258,-91.692,35.445,-88.64
24,20,3004,39.162,-76.822,38.33,-96.702
36,10,9907,41.166,-74.177,39.333,-75.531
34,72,7278,40.377,-74.435,18.316,-66.401
48,29,75100,31.589,-97.202,38.109,-92.552
56,49,10681,42.205,-108.422,40.446,-111.847
10,51,8430,39.182,-75.506,38.014,-77.396
28,23,318,31.917,-89.567,44.281,-69.737
16,45,754,44.443,-114.787,33.766,-80.784
23,29,362,44.086,-70.011,38.173,-92.465
27,44,309,45.017,-93.305,41.713,-71.438
49,53,9584,40.39,-111.899,47.227,-121.411
31,39,3059,41.139,-97.372,40.43,-82.813
37,39,41163,35.482,-79.631,40.377,-82.723
19,19,4508455,41.907,-93.016,41.907,-93.017
11,10,1382,38.91,-77.02,39.119,-75.384
13,72,4405,33.494,-83.782,18.318,-66.263
21,44,345,38.105,-85.396,41.691,-71.427
53,45,2560,47.296,-121.731,33.884,-80.84
51,27,4650,37.972,-77.497,45.078,-93.414
38,02,330,47.892,-99.949,60.716,-147.982
55,16,933,43.926,-89.359,44.058,-115.084
09,37,7524,41.464,-72.882,35.437,-79.519
36,24,38334,41.283,-74.394,39.153,-76.774
13,21,24970,33.537,-83.953,37.784,-85.463
50,01,231,44.346,-73.01,32.836,-86.799
21,17,30327,37.722,-86.06,40.313,-88.51
21,09,1472,37.96,-85.307,41.507,-72.808
06,41,90596,36.661,-120.288,44.319,-122.683
47,17,35295,35.867,-86.693,40.748,-88.515
19,54,427,42.049,-92.93,38.889,-80.447
41,17,3739,44.873,-122.66,41.419,-88.334
02,23,111,62.391,-147.063,43.883,-70.349
09,29,1131,41.469,-72.867,38.41,-92.012
30,15,1297,46.355,-111.592,20.862,-157.131
27,09,1253,45.012,-93.477,41.555,-72.949
46,31,10501,43.619,-98.514,41.558,-97.912
47,44,711,36.087,-85.421,41.677,-71.412
41,44,192,45.106,-122.892,41.65,-71.442
40,31,3730,35.753,-96.984,41.108,-97.556
44,48,1729,41.718,-71.421,30.939,-97.381
06,09,11030,35.278,-119.488,41.434,-72.972
11,15,770,38.925,-77.041,21.081,-157.472
36,72,11294,41.189,-74.366,18.323,-66.294
49,56,8909,40.575,-111.853,42.162,-108.516
25,37,10602,42.289,-71.332,35.5,-79.53
28,12,39426,32.305,-89.402,28.983,-83.306
55,40,3409,43.715,-89.209,35.589,-96.868
42,48,28129,40.448,-77.26,31.164,-97.104
12,51,78674,28.142,-81.847,37.902,-77.684
22,05,29184,31.657,-92.271,34.427,-92.592
50,04,333,44.213,-72.947,33.431,-111.877
04,38,3388,33.404,-111.941,47.267,-99.421
18,01,10714,39.901,-86.32,32.685,-86.915
24,11,170528,38.986,-76.917,38.907,-77.014
33,19,499,43.082,-71.468,41.896,-92.107
55,13,10003,43.566,-88.868,33.36,-83.946
16,27,1788,44.255,-115.289,45.275,-93.362
28,41,544,32.388,-89.261,44.436,-122.284
30,04,5372,46.727,-111.475,33.6,-112.176
20,56,1232,38.479,-97.311,42.227,-106.878
42,11,11037,40.267,-76.465,38.907,-77.022
02,32,1969,61.646,-148.328,36.539,-115.568
48,41,13078,31.26,-97.405,44.895,-122.481
21,18,92881,37.974,-85.892,38.792,-86.299
40,20,41836,35.989,-97.011,37.973,-97.105
20,05,9146,38.35,-96.222,35.611,-93.178
41,55,2218,44.636,-122.653,43.871,-89.465
35,54,139,34.001,-105.62,38.612,-80.455
29,56,1607,38.298,-92.802,42.498,-107.23
26,05,4553,43.026,-84.531,35.083,-92.441
44,42,3491,41.707,-71.442,40.492,-76.449
48,32,56632,31.051,-97.763,36.563,-115.732
26,25,6141,42.7,-84.109,42.277,-71.319
32,15,9853,36.775,-116.1,21.099,-157.445
47,26,19415,35.881,-86.186,42.777,-84.085
45,44,1025,33.912,-80.638,41.733,-71.45
29,25,2870,38.362,-92.107,42.249,-71.379
46,53,1032,44.208,-99.349,47.2,-121.612
41,26,2746,44.895,-122.724,43.021,-84.313
02,12,3140,61.551,-147.42,28.105,-81.918
31,45,1228,41.174,-97.426,33.757,-80.795
33,33,1308535,43.13,-71.434,43.132,-71.421
01,06,15455,32.983,-86.786,35.34,-119.242
11,54,948,38.917,-77.028,38.949,-79.785
56,39,1029,42.618,-107.026,40.579,-82.577
16,35,1603,43.757,-114.163,34.822,-106.344
28,53,1544,32.318,-89.494,47.447,-121.711
38,15,790,47.337,-98.967,21.141,-157.475
17,54,3026,40.981,-88.501,38.847,-80.848
72,49,250,18.35,-66.159,40.775,-111.845
36,33,12727,41.752,-74.547,43.253,-71.483
01,55,4287,33.096,-86.667,43.537,-89.017
22,44,304,30.359,-91.042,41.699,-71.445
46,38,8073,44.5,-99.463,47.117,-99.664
51,30,1160,38.029,-77.448,46.554,-111.441
21,53,1702,37.808,-85.587,47.451,-121.731
40,38,1155,35.566,-97.306,47.2,-99.687
24,50,2524,39.138,-76.886,43.863,-72.828
30,33,237,46.56,-112.28,43.333,-71.479
32,51,2462,36.81,-115.967,38.008,-77.317
42,26,14212,40.555,-77.729,42.77,-83.968
47,31,1643,35.936,-86.647,41.143,-97.339
01,29,10399,32.964,-86.837,38.161,-91.826
13,19,6554,33.119,-83.903,41.603,-92.346
22,38,385,31.713,-92.33,47.629,-101.801
35,30,591,34.694,-106.449,46.594,-112.206
08,41,6519,39.639,-105.178,44.844,-122.399
56,16,3953,42.593,-108.37,43.563,-113.565
29,32,6045,38.444,-92.369,36.508,-115.586
16,49,39426,43.409,-113.597,40.595,-111.976
40,17,10261,35.649,-96.845,40.625,-88.744
02,56,101,63.235,-150.028,42.114,-107.935
23,25,22298,44.081,-69.904,42.325,-71.255
48,25,14007,31.309,-97.163,42.285,-71.291
04,56,2329,33.437,-112.1,42.602,-107.337
56,45,216,41.85,-106.606,34.037,-81.062
08,12,43124,39.62,-105.136,27.578,-81.653
38,10,16,47.554,-98.912,39.262,-75.464
55,04,12988,43.681,-89.222,33.49,-111.93
22,12,47829,30.459,-91.096,28.694,-82.966
18,45,10235,40.095,-86.151,33.707,-80.839
05,32,2551,35.343,-93.119,36.719,-115.903
20,18,4925,38.564,-96.406,40.018,-86.323
25,20,5140,42.338,-71.351,38.286,-96.682
21,56,551,37.694,-85.346,42.435,-107.142
51,35,2850,37.923,-77.43,34.799,-106.248
35,49,3618,34.968,-106.546,39.781,-111.72
22,41,1119,30.633,-91.538,44.894,-122.484
01,50,766,32.683,-86.645,44.181,-72.791
50,40,248,44.389,-73.032,35.519,-97.373
47,48,63827,35.759,-87.113,31.602,-97.038
51,49,6508,38.099,-77.892,40.456,-111.861
33,21,428,43.173,-71.446,37.787,-84.722
42,23,3416,40.359,-76.235,44.14,-69.92
08,17,22502,39.672,-105.092,41.382,-88.387
46,12,5958,43.902,-98.485,27.704,-81.912
26,37,14767,42.763,-84.144,35.452,-79.949
34,28,1092,40.347,-74.494,32.068,-89.485
02,53,9057,61.307,-147.747,47.4,-121.877
05,29,90535,35.732,-92.778,37.258,-92.62
17,19,95975,41.378,-89.73,41.654,-91.361
40,26,4266,35.54,-96.964,42.881,-84.404
42,44,2549,40.376,-76.193,41.7,-71.453
32,33,333,37.341,-116.907,43.397,-71.43
39,16,917,40.164,-83.042,43.743,-115.152
08,23,905,39.481,-105.211,44.03,-70.003
06,05,10291,35.172,-118.993,35.259,-92.892
47,53,4245,35.859,-86.629,47.316,-121.852
19,10,355,41.941,-93.092,38.955,-75.382
49,09,618,40.455,-111.851,41.442,-73.005
44,17,2285,41.744,-71.422,41.663,-88.126
26,50,589,42.936,-84.16,44.042,-72.912
01,18,9179,33.15,-86.771,39.925,-86.31
13,28,31204,33.447,-84.049,32.385,-89.463
48,47,72892,31.337,-97.117,35.765,-86.688
22,09,980,30.667,-91.12,41.409,-73.032
24,31,924,39.015,-76.734,41.164,-97.127
09,12,56011,41.443,-72.963,27.366,-81.247
55,33,756,43.589,-89.079,43.26,-71.568
10,13,2135,39.281,-75.549,33.195,-83.634
53,33,623,47.667,-122.192,43.232,-71.456
21,32,3166,37.903,-85.479,36.578,-115.76
22,25,2239,30.367,-90.925,42.306,-71.327
18,72,1649,40.345,-86.356,18.349,-66.256
23,38,191,43.969,-70.221,47.453,-101.042
16,54,109,44.847,-114.602,38.849,-79.819
09,41,672,41.464,-72.678,44.958,-122.616
25,17,10785,42.308,-71.323,41.525,-88.233
51,02,628,37.914,-77.264,61.37,-145.958
12,22,46262,28.697,-83.052,30.433,-90.965
11,35,386,38.916,-77.024,35.118,-106.307
32,19,1741,36.851,-116.013,41.578,-92.414
38,72,80,47.333,-101.298,18.315,-66.663
17,33,1654,41.525,-88.155,43.155,-71.421
11,33,487,38.916,-77.036,43.304,-71.451
08,09,2470,39.699,-105.164,41.515,-72.914
51,04,10169,38.066,-77.468,33.48,-111.854
55,35,1607,43.66,-89.301,34.651,-106.231
45,48,22960,33.932,-81.025,31.141,-97.293
37,49,5928,35.485,-79.746,40.432,-111.817
29,29,9387022,38.453,-92.184,38.453,-92.171
32,20,3230,36.967,-116.103,38.111,-97.143
40,35,15987,35.532,-97.275,35.055,-105.607
72,17,910,18.33,-66.239,41.749,-87.969
33,55,601,43.178,-71.614,43.772,-89.158
41,40,1255,44.645,-122.353,35.52,-97.03
47,40,7480,35.846,-86.694,35.592,-96.761
35,41,1386,34.699,-106.237,44.975,-122.31
46,35,808,43.943,-99.379,34.958,-106.35
15,47,879,21.011,-157.367,35.838,-85.802
26,10,699,42.648,-83.994,39.314,-75.519
42,04,9575,40.418,-77.062,33.617,-111.96
38,18,913,47.462,-99.625,40.297,-86.357
41,13,2654,44.928,-122.671,33.493,-84.069
35,12,6463,34.432,-105.95,28.115,-82.113
19,50,156,41.626,-91.899,44.122,-72.948
39,56,865,40.413,-82.788,42.534,-107.716
44,04,712,41.759,-71.439,33.544,-111.815
46,09,236,44.463,-98.242,41.513,-72.724
51,01,13398,37.781,-77.596,32.924,-86.7
36,51,51860,41.431,-74.522,37.983,-77.558
34,33,4778,40.476,-74.434,43.368,-71.486
54,16,43,38.753,-79.977,43.973,-115.896
05,06,12379,35.368,-93.002,35.145,-119.023
28,31,765,32.418,-89.385,41.273,-97.684
21,31,1055,37.763,-85.555,41.093,-97.454
01,37,27349,32.918,-86.655,35.467,-80.673
54,45,8458,38.686,-80.87,33.66,-80.154
24,32,3910,39.137,-76.841,36.487,-115.653
25,47,4832,42.291,-71.366,35.86,-86.386
38,24,301,47.477,-98.776,39.156,-76.863
31,09,306,41.297,-97.668,41.548,-72.833
16,41,22110,44.232,-115.947,44.618,-120.238
27,27,6248386,45.142,-93.482,45.151,-93.466
25,51,14011,42.305,-71.375,38.128,-77.565
38,32,2560,47.501,-100.548,36.409,-115.394
21,27,1904,37.836,-85.502,45.105,-93.439
08,49,16730,39.453,-105.728,39.935,-111.721
51,44,2278,38.084,-77.702,41.68,-71.47
10,06,2633,39.348,-75.564,35.215,-119.27
53,26,6420,47.447,-121.881,42.895,-84.398
35,38,336,34.677,-106.007,47.512,-100.327
22,30,702,30.779,-91.564,46.879,-112.099
01,21,15668,33.332,-86.796,37.728,-85.732
50,31,393,43.857,-72.975,41.245,-96.701
47,39,33417,35.901,-86.008,40.238,-83.156
41,22,1311,44.998,-122.559,30.551,-91.057
31,41,1254,41.225,-97.515,44.831,-122.371
16,09,211,43.877,-114.407,41.612,-72.7
30,20,988,46.457,-110.865,38.452,-96.957
56,05,609,42.488,-106.283,35.015,-92.93
45,40,3532,33.904,-81.043,35.505,-97.033
02,45,413,61.689,-147.993,33.997,-81.314
32,11,279,36.597,-115.748,38.898,-77.028
20,21,3297,38.585,-96.354,37.687,-85.975
26,21,17856,42.761,-84.149,37.924,-85.187
29,72,693,38.451,-92.015,18.332,-66.219
39,34,15714,40.373,-82.853,40.466,-74.425
06,27,18837,35.127,-119.139,45.048,-93.385
48,36,83303,31.079,-97.045,41.136,-74.369
37,12,195391,35.5,-79.844,27.952,-81.614
19,15,3051,41.834,-93.153,21.057,-157.358
45,34,18755,33.831,-80.573,40.448,-74.436
08,26,9067,39.599,-105.165,42.91,-84.382
46,23,23,43.945,-98.733,44.213,-69.892
29,55,10431,38.471,-92.041,43.657,-89.068
26,06,38419,42.655,-84.041,35.088,-119.113
30,54,109,46.922,-110.471,38.806,-80.788
20,06,19258,38.578,-96.075,35.122,-119.05
55,49,2764,43.526,-89.155,40.303,-111.854
40,23,387,35.345,-97.404,44.3,-69.683
35,04,24601,34.509,-106.662,33.673,-111.59
48,42,32129,31.248,-97.365,40.445,-77.217
47,05,36749,35.515,-88.486,35.129,-91.712
28,48,43587,32.39,-89.577,31.304,-96.966
41,05,1108,44.709,-122.569,35.228,-92.735
24,18,4789,39.114,-76.8,40.175,-86.183
18,05,5387,40.088,-86.249,35.104,-92.5
49,01,1620,40.428,-111.894,32.971,-86.535
13,20,10876,33.363,-83.852,38.235,-96.959
21,16,418,37.563,-85.627,44.1,-115.345
53,17,8989,47.389,-121.959,41.468,-88.253
25,33,123852,42.46,-71.241,43.17,-71.365
28,16,3177,31.811,-89.27,43.746,-115.47
24,46,515,39.172,-76.676,44.244,-99.164
17,11,2344,41.554,-88.128,38.905,-77.024
11,11,350309,38.908,-77.005,38.908,-77.012
37,38,786,35.367,-79.546,47.3,-99.246
12,06,92069,27.711,-81.58,35.372,-119.384
21,45,10709,37.905,-85.1,33.8,-80.793
02,50,45,60.517,-145.859,43.648,-72.592
36,49,8593,41.347,-74.291,40.463,-111.751
26,34,11039,42.575,-83.948,40.523,-74.396
39,21,123601,39.544,-83.776,38.512,-84.561
12,39,65894,28.058,-82.032,40.428,-82.819
40,42,4087,35.542,-97.061,40.508,-77.467
53,28,1166,47.412,-121.772,32.489,-89.509
44,20,549,41.781,-71.45,38.298,-96.84
39,72,2603,40.606,-82.616,18.3,-66.309
29,34,4320,38.44,-91.902,40.435,-74.466
45,55,3525,33.979,-81.004,43.594,-88.834
13,47,215918,34.013,-84.416,35.543,-85.3
11,25,3439,38.914,-77.034,42.291,-71.292
06,39,27053,35.282,-119.304,40.458,-82.817
51,12,141337,37.989,-77.587,27.849,-81.6
09,51,9095,41.507,-72.788,37.946,-77.625
54,05,874,39.204,-80.458,35.027,-92.336
23,28,267,44.219,-69.585,31.975,-89.543
36,42,172219,41.396,-74.832,40.764,-76.298
01,24,4553,33.104,-86.685,39.108,-76.781
53,23,635,47.269,-121.109,44.041,-69.999
51,41,2610,37.87,-77.608,44.82,-122.492
38,37,962,47.644,-100.071,35.528,-79.745
09,02,95,41.353,-72.865,61.654,-144.358
36,11,10420,41.108,-74.22,38.907,-77.026
05,46,601,35.414,-92.78,43.763,-99.365
49,35,4274,40.071,-111.77,35.442,-106.907
51,38,656,37.722,-77.336,47.4,-99.614
35,44,42,34.373,-106.203,41.877,-71.443
06,13,34505,35.322,-119.344,33.561,-84.063
20,15,3930,38.651,-95.661,21.036,-157.318
30,47,693,46.54,-110.715,35.836,-86.633
56,31,4813,42.04,-105.603,41.418,-100.85
06,40,17898,35.298,-119.081,35.602,-97.011
48,51,40912,31.039,-97.157,37.994,-77.667
04,22,5935,33.284,-111.888,30.545,-91.147
35,17,2836,34.456,-106.024,41.231,-88.412
23,51,3138,44.138,-69.833,37.922,-77.643
72,41,50,18.406,-66.088,45.092,-122.889
27,08,12416,45.131,-93.468,39.645,-105.313
42,01,5384,40.469,-77.556,32.88,-86.803
50,50,438854,44.16,-72.863,44.147,-72.874
26,08,12141,42.807,-84.288,39.602,-105.441
08,28,2829,39.614,-105.164,32.265,-89.56
55,47,9914,43.534,-88.891,35.816,-86.522
28,15,913,32.481,-89.434,21.284,-157.767
54,32,458,38.862,-80.706,36.571,-115.513
18,55,14859,40.441,-86.42,43.641,-89.013
24,45,19996,39.096,-76.808,33.609,-80.306
01,13,218246,32.968,-86.166,33.338,-84.437
22,02,494,30.811,-91.749,62.559,-148.912
29,08,27311,38.463,-92.712,39.537,-105.339
09,35,444,41.462,-72.763,34.877,-106.194
16,20,1714,44.136,-114.786,38.297,-97.089
49,02,798,40.287,-112.023,61.043,-147.25
38,45,633,47.5,-100.105,33.854,-80.461
27,50,262,45.265,-93.521,44.146,-72.928
54,24,41772,39.357,-78.865,39.405,-77.646
72,19,139,18.221,-66.334,41.677,-93.368
22,47,30984,30.686,-91.321,35.75,-85.866
48,09,7594,31.025,-97.132,41.47,-72.908
06,18,15850,35.325,-119.279,40.196,-86.301
50,46,13,43.88,-73.05,43.912,-98.413
12,13,332266,28.51,-82.092,33.005,-83.626
16,36,2072,43.633,-114.655,41.807,-75.302
02,29,640,62.25,-148.457,38.073,-92.634
18,10,795,39.973,-86.231,39.393,-75.577
04,29,9254,33.438,-111.919,38.501,-92.574
10,22,479,39.444,-75.583,30.247,-90.495
53,12,22844,47.474,-121.919,27.629,-81.572
10,32,238,39.494,-75.615,36.291,-115.32
02,39,579,62.172,-148.267,40.499,-83.238
09,33,10696,41.556,-72.729,43.313,-71.485
53,41,197114,46.447,-122.064,45.224,-122.457
50,56,50,44.102,-72.434,42.15,-106.398
48,19,21871,31.242,-97.279,41.699,-92.671
06,08,69348,35.165,-119.21,39.513,-105.457
18,53,3429,40.22,-86.318,47.363,-121.841
72,09,993,18.289,-66.353,41.535,-72.838
55,41,3211,43.961,-89.643,44.575,-122.686
27,40,3820,45.195,-93.567,35.693,-96.753
47,27,4885,35.861,-86.295,45.109,-93.449
37,44,1706,35.472,-79.343,41.725,-71.447
35,26,1648,34.78,-106.328,42.893,-84.406
