o_place,d_place,cnt,o_lat,o_lon,d_lat,d_lon
Colorado,South Carolina,1,38.889,-104.789,32.914,-80.046
New Mexico,Virginia,2,35.451,-103.907,37.001,-76.766
California,Tennessee,33,34.928,-118.896,35.864,-86.85
Michigan,Colorado,11,42.865,-83.964,39.644,-105.27
Colorado,Oklahoma,9,39.674,-106.423,35.355,-97.123
New York,Pennsylvania,251,41.227,-74.641,40.657,-76.637
Nevada,Oklahoma,8,36.734,-115.963,35.618,-98.189
Ohio,South Dakota,3,40.703,-83.536,43.733,-100.136
Delaware,Virginia,27,39.162,-75.474,38.36,-77.35
Georgia,Georgia,51754,33.523,-84.047,33.402,-83.919
Colorado,Indiana,4,38.64,-104.709,40.198,-86.615
Texas,Louisiana,395,31.022,-95.955,30.796,-91.775
South Dakota,Colorado,5,44.17,-102.434,39.753,-104.99
California,Wyoming,11,36.475,-120.06,42.366,-107.527
New Mexico,Maryland,4,35.1,-106.898,38.853,-76.809
California,Indiana,24,34.528,-118.472,40.225,-86.334
Tennessee,District of Columbia,6,36.071,-86.385,38.897,-77.023
Florida,Oklahoma,13,27.842,-81.469,35.596,-97.081
Wyoming,California,10,42.374,-106.492,35.697,-119.594
New Mexico,West Virginia,1,35.528,-108.743,39.406,-77.962
Ohio,Wyoming,2,40.819,-84.163,41.781,-106.142
Pennsylvania,New Mexico,1,39.957,-75.198,35.605,-105.229
Iowa,Illinois,98,41.516,-91.489,41.183,-89.312
North Carolina,North Carolina,38983,35.547,-79.863,35.525,-79.89
Utah,Kansas,2,38.338,-112.201,37.988,-99.435
Arizona,Minnesota,6,33.808,-112.193,45.837,-94.064
South Carolina,Oregon,1,33.704,-78.876,44.638,-124.055
South Carolina,Tennessee,27,34.222,-81.197,36.023,-85.548
Colorado,North Dakota,1,39.85,-104.674,46.865,-96.83
Rhode Island,Colorado,1,41.826,-71.417,39.377,-105.801
New Jersey,Connecticut,51,40.671,-74.269,41.487,-72.967
New Hampshire,New Hampshire,3286,43.058,-71.361,43.095,-71.368
Iowa,Minnesota,19,42.176,-93.461,44.739,-93.676
Maine,Washington,2,44.96,-68.94,45.694,-122.123
Maine,Massachusetts,12,43.763,-70.093,42.187,-71.084
Kansas,Kentucky,3,38.283,-98.343,37.747,-85.857
Washington,Minnesota,1,47.443,-122.296,44.746,-93.128
District of Columbia,New York,56,38.897,-77.021,41.002,-74.171
New York,Illinois,44,41.06,-74.365,40.731,-88.208
Virginia,Kansas,5,38.338,-77.983,38.942,-96.021
Maryland,Vermont,1,39.418,-76.35,44.274,-72.585
California,Connecticut,12,35.025,-119.085,41.524,-72.964
Arizona,Colorado,37,33.874,-111.729,39.256,-105.302
New York,Minnesota,8,40.879,-74.216,45.119,-93.604
North Carolina,California,45,35.44,-79.847,35.451,-119.531
Washington,South Dakota,5,47.2,-122.255,44.313,-100.44
Illinois,Iowa,105,41.42,-89.381,41.593,-91.721
New Hampshire,Georgia,1,42.871,-71.391,32.678,-83.174
Idaho,Louisiana,2,43.619,-116.252,29.984,-90.025
Ohio,Louisiana,7,40.087,-83.117,30.335,-90.788
Oregon,Missouri,2,44.271,-123.262,38.645,-90.554
North Dakota,Illinois,3,46.848,-98.186,41.812,-87.979
Oklahoma,New York,5,35.822,-97.415,41.738,-75.17
Colorado,Louisiana,4,39.408,-105.344,31.294,-91.442
New York,Colorado,15,40.82,-74.065,39.384,-105.31
Massachusetts,Missouri,6,42.382,-71.072,38.4,-92.014
District of Columbia,Texas,12,38.898,-77.018,31.222,-96.499
North Carolina,Mississippi,12,35.374,-79.921,33.004,-89.731
South Dakota,Utah,1,44.075,-103.233,39.5,-111.547
Arizona,Oklahoma,13,34.185,-111.674,35.622,-97.786
Massachusetts,Michigan,5,42.318,-71.344,42.247,-83.287
Kentucky,Minnesota,2,38.456,-85.781,46.771,-93.966
Arkansas,Maryland,1,36.317,-94.31,39.241,-76.691
Wyoming,New Jersey,1,43.815,-104.532,40.734,-74.185
New Mexico,Florida,2,33.071,-107.739,27.013,-81.358
Tennessee,Washington,12,36.118,-85.54,47.408,-121.361
Florida,Connecticut,6,26.605,-81.002,41.458,-72.868
California,New Hampshire,4,35.994,-119.704,43.198,-71.436
Ohio,Iowa,2,41.042,-82.411,41.965,-92.518
West Virginia,Missouri,1,37.64,-80.449,39.139,-92.452
Nevada,Wisconsin,2,36.15,-115.227,44.01,-88.845
Texas,Virginia,26,31.096,-96.624,37.869,-77.795
Tennessee,Montana,1,36.2,-86.792,46.68,-110.045
Minnesota,Montana,2,44.776,-94.738,46.184,-110.564
Tennessee,Missouri,32,35.713,-87.953,38.075,-91.799
North Carolina,Michigan,16,35.368,-79.88,42.407,-83.377
Tennessee,Maryland,12,35.818,-86.679,39.075,-76.855
Oregon,Idaho,16,44.573,-120.891,44.145,-115.299
Colorado,Ohio,9,39.113,-104.528,41.118,-82.537
Arkansas,Pennsylvania,3,35.319,-91.86,40.147,-76.739
California,Washington,80,35.771,-119.433,47.372,-122.086
Florida,Utah,12,26.876,-80.872,40.365,-111.881
Kentucky,Kansas,6,38.189,-85.403,39.122,-97.712
Ohio,Wisconsin,7,40.415,-83.229,44.27,-89.378
Delaware,California,2,39.777,-75.534,35.403,-119.6
Ohio,Ohio,51783,40.532,-82.713,40.529,-82.712
Illinois,New Jersey,9,40.74,-88.645,40.762,-74.253
Texas,Florida,140,31.093,-97.226,27.348,-81.301
Arizona,Arkansas,6,33.482,-112.028,35.065,-93.003
Michigan,Washington,7,42.622,-84.299,47.266,-122.456
South Carolina,Kentucky,7,33.718,-80.715,37.755,-85.191
South Dakota,South Carolina,1,43.875,-102.256,33.631,-80.927
Delaware,Massachusetts,1,39.636,-75.783,42.314,-71.089
Connecticut,California,10,41.477,-73.072,36.572,-120.6
Minnesota,Virginia,4,44.245,-92.417,38.412,-77.226
New York,Massachusetts,83,41.554,-74.332,42.248,-71.513
Florida,Iowa,4,27.026,-80.817,42.409,-92.33
North Carolina,Indiana,9,35.547,-80.494,39.877,-86.336
Kansas,Tennessee,3,39.293,-98.703,36.333,-86.724
Kentucky,Alabama,12,37.353,-86.353,33.037,-86.869
Delaware,Ohio,1,39.757,-75.468,40.802,-81.633
Nebraska,Michigan,3,41.115,-96.285,42.591,-83.872
New Mexico,District of Columbia,2,34.589,-106.886,38.897,-77.025
New York,New York,106444,41.203,-74.495,41.209,-74.499
New York,New Jersey,1427,40.807,-73.97,40.67,-74.19
Alabama,Indiana,4,33.721,-87.164,40.598,-86.668
Colorado,Georgia,10,39.628,-105.398,33.756,-84.411
North Carolina,District of Columbia,29,35.539,-79.71,38.895,-77.022
District of Columbia,Illinois,8,38.898,-77.019,41.29,-88.961
Oklahoma,District of Columbia,4,35.628,-96.868,38.897,-77.027
Georgia,Iowa,3,33.954,-84.436,41.867,-92.732
New York,Delaware,11,40.787,-73.872,39.295,-75.518
Idaho,Alabama,1,43.603,-116.196,32.576,-86.681
Iowa,Texas,12,41.903,-92.813,30.796,-98.396
Kentucky,Louisiana,7,37.635,-85.416,30.04,-90.735
Wyoming,Georgia,1,43.474,-110.776,32.678,-83.174
Kansas,Nevada,13,38.296,-98.523,36.148,-115.17
Maine,Illinois,1,43.507,-70.56,38.809,-89.043
Louisiana,Utah,3,30.261,-90.59,40.442,-111.659
Colorado,Michigan,9,39.365,-105.138,42.688,-84.079
Kentucky,California,20,37.948,-85.577,34.835,-118.712
New Mexico,Pennsylvania,4,34.262,-106.41,40.144,-75.801
Washington,New York,22,47.437,-122.308,41.304,-74.53
Missouri,Arizona,17,38.131,-92.513,34.347,-111.29
New York,Arizona,18,41.172,-74.787,33.531,-111.946
Iowa,Florida,6,41.888,-93.053,26.69,-81.037
Nevada,Virginia,10,36.759,-115.952,37.781,-78.089
Indiana,Oregon,1,39.508,-87.391,42.438,-123.309
Kansas,Iowa,9,39.195,-96.722,41.648,-93.799
Iowa,Arizona,3,41.521,-92.37,33.522,-111.798
Louisiana,Arkansas,19,31.755,-92.452,34.452,-92.66
Michigan,California,47,42.628,-83.824,35.259,-119.363
Minnesota,Ohio,2,45.921,-94.686,41.425,-80.711
Montana,New Mexico,2,45.599,-107.707,34.708,-105.58
Kentucky,Kentucky,12508,38.041,-85.433,38.04,-85.464
Iowa,Montana,1,41.647,-91.537,45.669,-111.05
Massachusetts,New York,114,42.27,-71.708,41.611,-74.573
Florida,West Virginia,9,27.308,-80.871,38.915,-80.703
Missouri,Missouri,18757,38.671,-92.143,38.671,-92.144
North Dakota,New York,1,46.586,-98.027,40.781,-73.969
Michigan,South Dakota,1,45.841,-87.038,42.524,-96.623
Virginia,Virginia,31912,37.819,-77.29,37.832,-77.382
South Dakota,Mississippi,1,44.075,-103.233,33.742,-90.73
Texas,Georgia,137,31.41,-96.616,33.397,-83.873
Georgia,Delaware,3,33.718,-84.43,39.476,-75.6
Texas,South Dakota,5,32.247,-97.986,43.877,-100.035
Mississippi,Nevada,1,32.364,-88.704,39.53,-119.814
Wyoming,Wyoming,835,42.478,-106.837,42.474,-106.777
Massachusetts,Connecticut,140,42.225,-71.848,41.615,-72.748
Iowa,Mississippi,2,42.046,-93.029,34.264,-88.728
Illinois,New Mexico,7,41.552,-88.1,34.93,-106.506
Florida,New York,162,27.109,-80.988,40.992,-74.215
North Carolina,Florida,122,35.398,-79.818,27.916,-81.569
District of Columbia,Washington,4,38.899,-77.014,47.273,-120.882
Wyoming,Kansas,4,42.134,-107.744,38.52,-98.333
Iowa,Virginia,1,41.647,-91.537,38.881,-77.102
Kentucky,Ohio,187,38.743,-84.523,39.42,-83.979
Indiana,Alabama,4,41.035,-86.44,33.409,-86.522
Maryland,Connecticut,4,39.071,-76.77,41.785,-72.208
South Carolina,Colorado,3,33.073,-79.536,39.095,-106.174
Ohio,Oregon,9,40.099,-82.624,44.444,-122.672
Ohio,Georgia,43,40.448,-82.779,33.302,-83.795
New York,Virginia,84,40.885,-74.017,38.019,-77.965
Pennsylvania,Kentucky,11,40.577,-77.282,37.84,-84.914
Arizona,Washington,11,33.131,-111.772,47.521,-122.307
Connecticut,North Carolina,7,41.55,-72.928,35.309,-80.818
Wisconsin,Missouri,9,43.899,-88.494,38.943,-91.094
New Mexico,New York,14,35.434,-105.926,40.837,-73.959
Wyoming,Arizona,1,44.965,-110.62,34.902,-109.472
Tennessee,Texas,66,35.701,-87.446,31.366,-97.252
Massachusetts,Arkansas,1,42.593,-71.012,34.842,-92.204
Massachusetts,Wyoming,1,42.346,-71.552,41.14,-104.82
Montana,Utah,3,46.799,-113.756,40.038,-112.938
Nebraska,Colorado,19,41.094,-97.637,39.417,-105.096
Connecticut,Montana,1,41.098,-73.56,46.888,-114.029
Arkansas,Florida,5,34.522,-92.001,27.449,-81.357
Rhode Island,Georgia,3,41.749,-71.431,33.721,-84.418
South Carolina,Maryland,18,34.015,-80.649,39.113,-76.594
Georgia,Virginia,61,33.47,-84.06,37.59,-77.731
Washington,Wisconsin,2,46.853,-122.265,42.89,-88.535
North Carolina,Montana,1,35.209,-80.847,47.494,-111.298
Oklahoma,Connecticut,1,36.735,-96.463,41.098,-73.56
Maine,North Carolina,1,43.589,-70.336,35.568,-80.865
Michigan,Arkansas,1,42.493,-83.251,36.012,-92.274
Georgia,West Virginia,3,33.804,-84.318,37.71,-81.542
Oklahoma,Missouri,39,35.935,-96.11,37.873,-93.081
New Mexico,Louisiana,5,33.358,-106.348,31.541,-91.865
Utah,South Dakota,1,38.572,-109.55,43.547,-96.73
Oklahoma,Maryland,3,35.781,-97.519,39.335,-76.882
North Carolina,New Jersey,26,35.303,-79.573,40.46,-74.377
Virginia,California,36,38.106,-77.43,35.565,-119.827
Illinois,Arkansas,14,40.815,-88.537,35.378,-92.006
Nebraska,Georgia,2,40.706,-96.499,33.752,-84.39
Minnesota,New Mexico,1,44.986,-93.264,34.166,-106.026
Colorado,Tennessee,9,39.58,-104.993,35.618,-87.186
Maryland,Missouri,5,39.073,-76.965,38.846,-93.449
Tennessee,Kansas,5,36.031,-85.937,39.429,-98.816
North Dakota,North Dakota,1385,47.213,-98.228,47.208,-98.197
Utah,Florida,6,39.833,-112.07,27.128,-80.726
Texas,Texas,185988,30.805,-97.124,30.817,-97.232
Oklahoma,New Hampshire,1,36.13,-97.08,43.993,-71.113
Alabama,Ohio,10,33.726,-86.428,40.642,-82.474
Rhode Island,Connecticut,55,41.684,-71.512,41.461,-72.334
Minnesota,North Carolina,1,44.012,-92.48,35.595,-82.551
Iowa,Maryland,1,41.576,-93.606,38.648,-76.621
Utah,Oregon,9,40.485,-112.263,44.975,-121.148
Delaware,Nevada,1,38.911,-75.528,39.53,-119.814
Rhode Island,Texas,2,41.594,-71.375,31.08,-97.466
Tennessee,Mississippi,257,35.205,-89.537,34.148,-89.877
Kansas,New Mexico,9,38.261,-96.747,35.122,-105.549
Ohio,West Virginia,87,39.739,-81.858,38.979,-81.033
Oklahoma,Iowa,2,35.788,-95.72,41.957,-92.536
Illinois,North Carolina,20,41.525,-88.073,35.393,-79.84
Colorado,Wisconsin,6,38.782,-105.876,44.266,-89.173
Indiana,West Virginia,2,40.355,-86.138,38.659,-81.27
Michigan,Tennessee,8,42.746,-84.102,35.737,-87.084
Florida,Delaware,2,27.162,-80.805,39.298,-75.592
Indiana,Arizona,7,39.698,-85.954,32.976,-111.664
Kansas,New Jersey,7,38.047,-98.124,40.685,-74.352
Rhode Island,Tennessee,1,41.699,-71.437,35.831,-85.979
Ohio,Pennsylvania,102,40.693,-81.587,40.798,-78.635
New Hampshire,Montana,1,42.758,-71.526,45.352,-113.312
Idaho,North Carolina,2,43.685,-115.378,35.141,-81.48
District of Columbia,Rhode Island,2,38.894,-77.01,41.704,-71.34
Tennessee,New Jersey,7,35.838,-86.641,40.669,-74.113
Wisconsin,Maine,1,43.15,-87.911,43.662,-70.261
Georgia,Wisconsin,7,33.735,-84.434,43.131,-88.177
Illinois,Ohio,51,41.217,-88.22,40.311,-82.971
Connecticut,Rhode Island,38,41.494,-72.38,41.701,-71.533
Illinois,Illinois,55015,41.59,-88.059,41.571,-88.068
Virginia,Ohio,21,37.871,-78.513,40.347,-82.441
Virginia,Arizona,4,38.263,-77.84,33.969,-112.073
Maryland,Minnesota,2,39.364,-76.252,45.754,-93.189
Nebraska,North Carolina,3,41.089,-97.965,35.395,-79.63
Virginia,Florida,38,37.632,-77.734,27.579,-81.63
Arkansas,District of Columbia,2,34.566,-93.153,38.893,-77.016
Florida,Georgia,381,28.272,-81.881,32.828,-83.506
Wyoming,Montana,12,44.261,-107.983,46.235,-111.007
Kentucky,Virginia,9,37.739,-84.708,38.234,-78.636
Utah,South Carolina,1,40.598,-111.306,34.259,-80.609
Oregon,Virginia,3,45.281,-122.776,37.149,-78.803
Oklahoma,Arkansas,39,35.554,-95.831,35.276,-93.422
Minnesota,Texas,4,44.96,-93.246,31.337,-96.663
Delaware,Texas,1,38.721,-75.076,29.972,-95.694
South Carolina,Kansas,2,32.516,-80.278,40.0,-100.0
District of Columbia,Minnesota,3,38.897,-77.029,45.348,-93.427
California,Illinois,62,34.641,-118.969,41.471,-88.109
New Hampshire,California,3,43.02,-71.392,35.607,-119.31
Michigan,Virginia,4,42.328,-83.147,37.709,-79.462
Rhode Island,New Jersey,4,41.815,-71.441,40.717,-74.299
Michigan,Nevada,12,42.457,-83.577,36.532,-115.64
Massachusetts,Colorado,3,42.254,-71.675,39.6,-105.2
Tennessee,Louisiana,17,35.754,-86.296,30.269,-90.91
Florida,Oregon,10,27.993,-81.296,45.409,-122.729
New Mexico,Arkansas,4,34.881,-105.949,34.685,-92.929
Colorado,North Carolina,8,39.92,-105.012,35.729,-79.495
Delaware,Delaware,1667,39.363,-75.564,39.361,-75.564
Louisiana,Wisconsin,2,30.248,-90.604,43.823,-88.645
Wyoming,South Dakota,5,43.842,-106.024,44.284,-101.188
New York,Ohio,40,41.492,-75.508,40.522,-82.285
Michigan,Ohio,143,42.317,-83.675,41.078,-83.218
Mississippi,New Mexico,4,33.122,-89.752,34.611,-104.902
Georgia,Ohio,40,33.494,-83.982,40.408,-83.016
Idaho,South Carolina,1,43.579,-116.57,32.914,-80.046
Maryland,Arizona,7,39.257,-77.152,33.486,-111.682
Louisiana,New Jersey,2,30.189,-90.662,40.087,-74.585
Louisiana,Michigan,8,30.613,-90.784,42.497,-83.724
New Mexico,Massachusetts,1,32.306,-106.778,42.264,-73.117
Wisconsin,Kentucky,5,42.932,-87.974,37.352,-85.602
Tennessee,Nebraska,1,36.2,-86.792,41.276,-96.053
Iowa,California,12,41.689,-93.041,34.653,-118.785
Michigan,Maine,2,43.127,-84.387,43.661,-70.289
Maryland,Alabama,6,39.154,-76.722,32.982,-86.864
Louisiana,Colorado,8,31.026,-91.292,39.243,-105.533
Missouri,Idaho,1,38.631,-90.193,46.732,-117.0
Illinois,South Carolina,7,40.969,-88.448,32.944,-80.492
Illinois,Missouri,204,39.286,-89.564,38.616,-90.836
Wisconsin,Oregon,1,42.589,-87.883,45.536,-122.631
Maryland,District of Columbia,768,38.95,-76.934,38.899,-77.011
Florida,Nevada,21,27.306,-81.056,36.12,-115.154
Florida,Massachusetts,43,27.05,-80.829,42.318,-71.25
Louisiana,Massachusetts,1,29.983,-90.011,42.314,-71.089
Arkansas,New Mexico,3,35.478,-93.126,34.868,-105.301
Arkansas,West Virginia,1,34.729,-92.22,38.031,-81.833
Idaho,California,14,43.754,-115.583,35.311,-119.474
Maryland,New Jersey,70,39.085,-76.563,40.283,-74.577
Kentucky,Arizona,5,38.276,-85.573,33.933,-111.973
Illinois,Florida,52,41.605,-87.982,27.481,-81.523
Louisiana,South Carolina,5,30.451,-91.046,34.211,-81.087
Oregon,California,94,44.514,-122.819,37.206,-120.198
Virginia,North Carolina,192,37.351,-77.938,35.588,-79.387
Wisconsin,Oklahoma,2,43.966,-88.794,35.051,-96.556
Ohio,Kansas,9,40.407,-82.825,38.973,-98.309
Pennsylvania,New York,209,40.572,-76.48,41.268,-74.577
Wisconsin,North Carolina,4,43.066,-88.186,35.209,-80.847
Arizona,South Carolina,4,34.099,-112.067,33.341,-79.92
Illinois,Alabama,5,41.662,-88.176,32.882,-86.38
Washington,Arkansas,3,47.572,-120.916,34.857,-92.181
Florida,Missouri,15,27.009,-81.066,38.774,-92.572
North Carolina,West Virginia,16,35.55,-80.009,38.635,-80.632
Tennessee,Florida,60,35.854,-86.308,27.865,-81.885
Tennessee,Iowa,4,36.216,-86.899,42.007,-92.391
Kentucky,Wisconsin,1,38.241,-85.512,44.02,-88.541
Florida,Texas,169,27.486,-81.432,31.2,-96.912
New Jersey,Florida,62,40.565,-74.256,27.495,-81.183
District of Columbia,Virginia,466,38.896,-77.018,38.685,-77.369
Tennessee,West Virginia,9,36.097,-84.974,38.547,-80.361
South Carolina,Louisiana,3,33.846,-80.417,31.135,-91.821
New Mexico,Illinois,7,35.152,-106.598,41.091,-88.417
New Jersey,Texas,27,40.563,-74.274,30.761,-97.086
Maine,New Jersey,1,44.341,-68.266,40.417,-74.24
Mississippi,Louisiana,128,31.36,-89.718,30.636,-90.952
Mississippi,California,13,33.131,-89.862,35.444,-119.347
Minnesota,Alabama,1,44.971,-93.262,32.576,-86.681
Arizona,Nevada,68,34.618,-112.886,36.584,-115.469
Washington,Virginia,2,47.524,-122.313,38.814,-77.349
Nevada,Missouri,10,36.274,-115.362,38.433,-93.081
District of Columbia,Nevada,2,38.898,-77.025,35.956,-115.376
Indiana,District of Columbia,4,39.548,-85.837,38.892,-77.007
Rhode Island,Maine,1,41.521,-71.273,43.377,-70.525
Idaho,Virginia,1,43.619,-116.215,38.805,-77.047
California,Pennsylvania,45,34.59,-118.863,40.331,-76.913
Tennessee,Colorado,16,35.817,-86.984,39.56,-105.352
Iowa,Georgia,3,41.47,-91.874,33.039,-84.15
Missouri,New Jersey,8,38.65,-93.125,40.726,-74.132
Vermont,Massachusetts,17,43.744,-72.775,42.429,-72.028
Minnesota,Indiana,5,44.893,-93.174,40.458,-86.464
Washington,Texas,20,47.376,-121.531,30.936,-96.917
Nevada,Pennsylvania,9,36.322,-115.404,40.289,-76.793
New York,Kansas,18,40.93,-74.074,38.707,-97.959
Arizona,Georgia,13,33.728,-111.51,33.729,-84.203
Wyoming,Nevada,4,42.544,-107.253,38.225,-116.525
Texas,Kentucky,12,31.215,-96.936,38.211,-85.455
Massachusetts,Vermont,15,42.385,-71.945,43.575,-72.594
Michigan,Utah,2,42.679,-84.817,40.746,-111.902
Maryland,Colorado,2,39.214,-77.197,39.356,-105.236
Ohio,Texas,37,40.306,-82.521,31.129,-96.728
Nebraska,Wisconsin,4,41.088,-99.663,44.147,-88.821
Nevada,Louisiana,6,36.151,-115.186,30.709,-91.392
Texas,Michigan,22,31.128,-96.933,42.636,-83.897
Michigan,New York,28,42.591,-84.046,41.514,-75.507
Louisiana,Arizona,5,30.097,-90.588,33.717,-112.018
South Dakota,Arkansas,2,43.54,-96.745,33.93,-92.577
South Dakota,Ohio,2,43.906,-103.581,40.575,-82.675
Nevada,Illinois,28,36.322,-115.423,41.632,-87.965
Maine,Georgia,1,44.1,-70.215,34.051,-84.071
Wisconsin,New York,5,43.24,-88.231,41.042,-73.955
Alabama,Kentucky,10,33.493,-87.176,37.343,-86.577
Texas,Mississippi,68,31.331,-96.201,32.479,-89.781
New Jersey,Indiana,8,40.452,-74.354,39.954,-86.43
Nebraska,West Virginia,1,41.034,-97.404,39.524,-80.37
Nevada,New Mexico,18,36.286,-115.363,34.583,-105.966
Louisiana,Georgia,62,30.638,-90.993,33.298,-83.83
Indiana,Maryland,4,39.8,-86.112,39.162,-76.842
Colorado,New Mexico,30,38.511,-105.697,35.075,-106.112
Louisiana,New Mexico,3,30.207,-91.132,33.478,-106.666
District of Columbia,Tennessee,9,38.896,-77.022,36.002,-85.741
Utah,Illinois,4,40.702,-111.773,41.858,-87.917
California,Michigan,31,34.979,-119.238,42.674,-84.011
Indiana,Montana,2,39.63,-86.933,45.73,-109.772
Arkansas,Arkansas,7380,35.08,-92.56,35.054,-92.534
Texas,Idaho,6,32.741,-96.478,43.95,-115.372
Indiana,Ohio,96,40.082,-85.758,40.013,-83.563
New Mexico,Washington,2,34.422,-107.775,47.615,-122.331
Vermont,Indiana,1,44.153,-72.598,41.627,-85.852
Tennessee,Delaware,1,35.802,-86.911,39.092,-75.578
Wisconsin,Kansas,4,43.671,-89.741,38.705,-99.01
Pennsylvania,Vermont,5,40.676,-76.866,43.714,-72.627
California,Wisconsin,13,34.586,-118.562,43.867,-89.324
Tennessee,South Carolina,24,35.924,-84.589,33.692,-80.473
Oklahoma,Texas,237,35.175,-97.08,32.23,-97.673
South Dakota,Michigan,1,42.524,-96.623,45.819,-87.05
Virginia,Michigan,6,37.865,-78.673,42.584,-84.037
Connecticut,Kansas,1,41.68,-72.787,37.893,-95.546
Maryland,Maine,1,39.154,-76.705,43.696,-70.293
Vermont,Georgia,1,43.774,-72.601,32.338,-83.986
Washington,North Carolina,9,47.663,-121.841,35.724,-79.388
Kansas,Utah,6,38.998,-97.328,39.091,-110.932
Florida,Florida,91706,27.403,-81.36,27.401,-81.358
Connecticut,Illinois,3,41.723,-72.623,41.834,-87.732
Montana,Florida,1,45.744,-111.195,26.15,-80.149
Indiana,Massachusetts,1,39.78,-86.143,42.314,-71.089
West Virginia,New York,13,38.869,-80.423,41.416,-74.863
Washington,Nevada,9,46.921,-121.136,37.875,-116.214
Michigan,Massachusetts,7,42.623,-83.535,42.292,-71.064
South Dakota,Washington,2,44.224,-100.008,47.395,-121.709
Ohio,Montana,1,40.08,-81.559,45.52,-104.378
Ohio,Maryland,18,41.18,-81.749,39.241,-77.064
Pennsylvania,Iowa,2,40.962,-77.843,42.12,-92.779
Colorado,Oregon,5,39.554,-104.732,44.928,-122.194
Illinois,North Dakota,3,40.945,-88.944,46.855,-100.256
Indiana,Kansas,7,40.37,-86.491,39.325,-97.951
Massachusetts,Massachusetts,28999,42.28,-71.264,42.276,-71.269
South Dakota,Wyoming,4,43.935,-103.481,43.78,-108.668
Utah,Texas,20,40.514,-111.528,31.456,-97.488
Georgia,Tennessee,214,33.992,-84.471,35.619,-85.829
Colorado,Illinois,27,39.17,-104.627,41.299,-88.205
Minnesota,Nebraska,3,45.312,-94.579,41.865,-101.1
Washington,District of Columbia,3,47.162,-122.02,38.898,-77.025
Texas,Montana,3,32.232,-97.12,47.662,-113.012
Virginia,West Virginia,59,38.425,-78.048,38.878,-79.487
South Carolina,Arizona,1,34.609,-82.114,35.225,-111.638
Arizona,Texas,92,33.576,-111.711,31.771,-98.765
Maryland,Indiana,5,39.327,-76.853,40.321,-86.445
Texas,Arizona,78,32.034,-99.593,33.656,-111.735
Connecticut,New Mexico,1,41.098,-73.56,36.172,-105.689
Alabama,Massachusetts,2,33.529,-86.803,42.343,-71.076
Wisconsin,Georgia,8,43.086,-88.459,33.233,-83.791
Florida,Minnesota,16,27.446,-81.445,45.584,-93.506
Oklahoma,Virginia,6,36.198,-97.149,37.45,-78.332
Missouri,Tennessee,25,38.07,-91.423,35.929,-87.161
Tennessee,Pennsylvania,21,36.132,-85.25,40.544,-77.209
Tennessee,Illinois,43,35.963,-86.696,40.615,-88.567
Massachusetts,Arizona,7,42.295,-71.071,33.243,-111.819
Texas,Kansas,44,32.298,-97.336,39.049,-98.329
Nebraska,South Carolina,1,40.803,-96.697,34.778,-82.508
Pennsylvania,Minnesota,4,40.216,-75.533,46.391,-93.291
Vermont,Oregon,1,42.911,-73.222,42.375,-122.856
New Mexico,Maine,1,32.72,-103.14,43.635,-70.321
Louisiana,North Carolina,19,30.469,-90.728,35.397,-80.024
Texas,Washington,30,31.135,-97.079,47.543,-121.738
Idaho,Nevada,9,43.435,-114.817,39.507,-116.489
Iowa,Pennsylvania,4,42.036,-93.501,40.796,-79.984
Ohio,Rhode Island,1,39.249,-84.368,41.7,-71.5
Alabama,New Jersey,5,33.825,-86.806,40.329,-74.583
Colorado,Kansas,19,39.579,-104.245,39.287,-99.512
South Dakota,Arizona,1,43.541,-96.731,33.553,-112.125
Oklahoma,Mississippi,2,35.921,-95.642,33.319,-89.438
New Mexico,Rhode Island,1,36.094,-106.581,41.817,-71.422
Alabama,Florida,78,32.061,-86.78,29.542,-84.88
New Jersey,California,55,40.637,-74.219,35.138,-119.246
Maine,Florida,3,44.147,-69.969,26.723,-81.439
Colorado,Missouri,10,39.842,-105.061,39.028,-93.432
Michigan,Georgia,31,42.374,-83.852,33.221,-83.801
Minnesota,District of Columbia,5,44.793,-93.026,38.897,-77.023
Montana,California,7,46.362,-111.785,36.584,-120.685
Illinois,Vermont,1,41.834,-87.732,43.872,-72.451
Oregon,West Virginia,1,45.589,-122.595,39.656,-79.944
Mississippi,Illinois,8,33.678,-89.758,41.303,-87.971
Oklahoma,New Mexico,14,35.513,-97.179,34.197,-105.553
Idaho,Wyoming,4,43.64,-114.11,42.486,-108.22
Louisiana,Oklahoma,5,30.141,-91.526,35.278,-97.152
Iowa,South Dakota,16,42.529,-95.335,43.566,-97.707
Maryland,West Virginia,39,39.427,-77.473,39.077,-79.355
North Carolina,Utah,2,35.235,-81.017,40.815,-111.92
Nebraska,New York,7,40.936,-96.975,41.236,-74.494
New Mexico,Utah,1,35.117,-106.633,37.617,-109.772
Wyoming,Oregon,4,43.485,-107.438,45.541,-122.735
Montana,District of Columbia,1,47.0,-110.0,38.895,-77.037
Alabama,Tennessee,112,33.808,-86.642,35.669,-86.537
Kansas,Arkansas,8,37.993,-96.958,35.097,-92.33
Montana,Arizona,1,46.879,-114.031,33.875,-112.293
Michigan,New Hampshire,1,42.353,-83.099,42.971,-71.444
California,New Jersey,54,34.886,-118.898,40.492,-74.361
Pennsylvania,Oregon,8,40.028,-75.945,44.559,-122.016
New York,Montana,1,40.714,-74.006,44.66,-111.101
